fragment_id,parent_neuron_id,block_100um,proofread_batch,x_um,y_um,path_length_um,caliber_mean_um,caliber_var,branch_count,tortuosity,pre_synapses,post_synapses,mito_volume_fraction,mean_intensity,label,contains_error
F3376,40443,6-0,B6,656.5,45.0,23.0,0.596,0.0071,9,0.94,5,1,0.05,109.4,axon,1
F3377,40453,4-2,B4,452.2,227.2,13.8,0.217,0.0086,2,0.725,0,5,0.123,136.6,smooth_dendrite,0
F3378,40184,7-0,B5,799.0,82.4,14.0,0.49,0.1,1,0.952,1,5,0.107,149.6,spiny_dendrite,0
F3379,40400,5-5,B5,546.7,524.7,119.0,0.201,0.0154,3,3.078,0,2,0.041,119.6,axon,0
F3380,40176,7-0,B4,798.2,57.2,8.3,0.924,0.0582,3,0.422,4,1,0.068,148.1,axon,1
F3381,40398,1-7,B1,105.4,747.3,10.1,0.445,0.0672,2,1.589,0,3,0.11,109.8,smooth_dendrite,0
F3382,40287,1-6,B5,122.0,662.3,61.1,2.066,0.0516,3,3.733,0,5,0.065,118.1,spiny_dendrite,0
F3383,40415,0-5,B5,65.9,517.3,76.1,0.746,0.0324,3,1.221,0,4,0.075,93.4,smooth_dendrite,0
F3384,40045,6-4,B6,694.1,452.5,18.1,0.341,0.047,3,1.904,0,3,0.096,119.2,spiny_dendrite,0
F3385,40129,6-1,B4,693.9,195.2,9.1,0.219,0.0808,2,1.431,2,0,0.048,114.7,axon,0
F3386,40142,5-2,B4,522.2,282.1,28.7,0.311,0.0161,2,0.767,1,3,0.128,131.0,spiny_dendrite,0
F3387,40306,3-3,B3,313.1,380.2,46.7,0.255,0.1295,5,0.577,2,6,0.093,100.9,spiny_dendrite,0
F3388,40057,0-1,B6,49.1,143.2,104.9,0.223,0.0155,2,2.841,1,2,0.151,139.5,axon,0
F3389,40588,2-5,B6,280.4,524.6,103.2,0.184,0.0807,11,0.934,1,0,0.026,109.8,glia_process,0
F3390,40061,6-2,B6,691.1,274.9,378.8,0.278,0.2266,5,1.082,2,1,0.121,122.1,merged_object,1
F3391,40012,0-6,B1,18.5,671.0,25.6,0.881,0.0637,6,0.554,0,7,0.143,131.6,spiny_dendrite,0
F3392,40112,0-6,B4,87.5,683.9,31.6,1.182,0.0804,4,2.202,0,2,0.076,131.2,spiny_dendrite,0
F3393,40202,0-7,B4,56.6,795.1,12.7,0.384,0.084,3,0.525,2,1,0.065,119.7,axon,0
F3394,40118,2-6,B2,215.1,665.0,55.4,0.588,0.03,4,0.952,1,5,0.025,109.1,spiny_dendrite,0
F3395,40570,0-3,B4,74.2,378.0,14.1,0.199,0.0916,3,0.881,0,1,0.023,110.8,glia_process,0
F3396,40320,1-1,B4,118.6,172.7,46.2,0.311,0.0465,5,1.786,1,23,0.078,131.9,spiny_dendrite,1
F3397,40353,6-0,B4,662.4,19.7,25.8,0.688,0.0104,2,1.102,0,4,0.499,109.5,smooth_dendrite,0
F3398,40263,7-4,B5,758.2,400.1,17.8,0.222,0.0289,1,2.172,0,1,0.067,126.3,axon,0
F3399,40154,2-7,B2,207.2,763.8,24.0,0.569,0.0477,3,0.668,0,4,0.129,129.3,spiny_dendrite,0
F3400,40341,1-4,B1,176.3,468.4,55.1,0.388,0.1935,1,0.301,0,2,0.112,118.3,smooth_dendrite,0
F3401,40421,1-0,B4,111.9,55.9,35.8,0.23,0.0663,1,0.608,0,5,0.057,127.8,smooth_dendrite,1
F3402,40458,7-3,B3,793.2,323.1,16.3,0.444,0.0771,2,2.888,0,2,0.236,115.5,smooth_dendrite,0
F3403,40558,6-6,B1,645.7,646.0,39.2,0.628,0.1024,13,0.979,1,1,0.057,121.5,glia_process,1
F3404,40100,2-6,B3,225.6,672.6,17.6,0.802,0.0346,3,1.752,1,22,0.235,103.4,spiny_dendrite,0
F3405,40065,1-3,B5,153.0,324.3,24.4,1.38,0.1843,1,2.566,0,13,0.056,145.7,spiny_dendrite,0
F3406,40317,1-2,B2,166.1,214.8,60.0,0.469,0.0749,2,0.63,4,1,0.059,115.9,axon,0
F3407,40584,6-0,B1,677.9,46.5,15.2,0.355,0.0293,5,2.575,0,1,0.099,108.6,glia_process,1
F3408,40445,0-3,B6,2.4,323.7,24.8,0.293,0.0317,2,1.077,3,1,0.023,117.6,axon,0
F3409,40422,3-2,B1,369.7,246.5,30.5,0.908,0.0336,5,1.151,1,2,0.185,114.8,smooth_dendrite,0
F3410,40491,7-2,B5,741.6,217.9,46.7,0.714,0.0958,3,0.667,1,1,0.026,126.1,axon,0
F3411,40094,2-3,B5,272.1,342.8,26.2,0.224,0.019,1,0.829,1,8,0.077,127.5,spiny_dendrite,0
F3412,40109,5-5,B2,538.4,554.0,24.9,0.807,0.0046,1,0.81,12,1,0.092,114.7,axon,1
F3413,40338,4-2,B4,495.5,263.6,27.5,0.173,0.0674,2,0.931,1,4,0.193,132.2,smooth_dendrite,0
F3414,40021,4-3,B3,432.0,340.5,23.0,0.49,0.0356,3,1.089,1,4,0.094,111.9,spiny_dendrite,0
F3415,40057,0-1,B6,96.8,191.2,58.6,0.404,0.0547,2,2.275,0,5,0.125,140.6,spiny_dendrite,0
F3416,40284,4-7,B3,498.0,720.6,11.0,0.669,0.0495,2,1.731,1,14,0.413,127.0,spiny_dendrite,0
F3417,40325,5-5,B5,569.5,527.1,38.5,1.194,0.0771,14,2.012,0,3,0.136,117.6,spiny_dendrite,0
F3418,40066,3-0,B4,310.0,87.8,17.5,0.309,0.0088,2,1.667,0,13,0.096,115.5,spiny_dendrite,0
F3419,40018,2-0,B2,281.6,98.2,25.1,0.291,0.1453,3,0.511,0,6,0.043,129.5,spiny_dendrite,1
F3420,40070,5-5,B6,520.0,544.3,97.5,0.378,0.0178,5,1.161,1,18,0.039,112.1,spiny_dendrite,0
F3421,40500,1-3,B5,136.4,335.2,77.4,0.633,0.0504,3,0.382,1,2,0.134,149.1,smooth_dendrite,1
F3422,40422,3-2,B1,351.6,289.1,70.8,0.402,0.0924,6,2.645,3,2,0.112,117.2,merged_object,1
F3423,40190,2-5,B6,218.1,536.2,14.5,0.291,0.0193,2,2.423,2,1,0.031,118.3,axon,0
F3424,40335,1-6,B3,132.8,669.7,31.0,0.535,0.0465,4,0.956,1,4,0.115,123.8,smooth_dendrite,0
F3425,40542,5-3,B3,563.6,324.7,38.3,0.705,0.0852,1,2.517,0,0,0.021,110.6,glia_process,0
F3426,40370,3-3,B3,338.0,353.9,226.7,1.493,0.0254,9,2.404,0,2,0.293,105.8,smooth_dendrite,0
F3427,40397,0-2,B1,7.7,285.0,23.7,1.829,0.021,3,2.141,0,2,0.118,128.9,smooth_dendrite,1
F3428,40180,6-4,B1,670.5,479.7,31.1,0.475,0.0267,4,1.273,3,0,0.099,116.2,axon,0
F3429,40234,2-6,B4,276.4,627.3,46.5,0.651,0.0505,2,2.223,2,1,0.047,103.1,axon,0
F3430,40192,5-3,B6,559.7,350.7,35.9,0.43,0.0187,4,2.225,0,2,0.022,115.9,spiny_dendrite,0
F3431,40042,0-4,B4,5.5,421.4,28.7,0.234,0.0328,9,1.17,6,1,0.032,116.9,axon,0
F3432,40068,7-0,B5,714.6,46.7,20.7,1.129,0.0552,5,3.413,1,3,0.064,135.5,spiny_dendrite,0
F3433,40296,3-4,B1,382.0,429.3,16.2,0.757,0.0443,5,0.92,1,4,0.096,132.3,spiny_dendrite,0
F3434,40417,7-6,B2,716.7,675.0,6.1,0.644,0.043,6,0.714,0,4,0.104,108.6,smooth_dendrite,0
F3435,40549,3-4,B6,304.6,440.2,12.7,0.293,0.1387,4,0.436,0,1,0.058,123.8,glia_process,0
F3436,40169,6-7,B3,642.3,709.1,25.3,0.683,0.0634,2,4.513,0,12,0.13,126.2,spiny_dendrite,0
F3437,40301,0-5,B2,34.7,541.6,15.9,0.644,0.1219,2,0.423,0,9,0.056,96.6,spiny_dendrite,0
F3438,40477,1-0,B3,150.1,18.1,9.7,0.548,0.0554,4,1.195,1,5,0.217,117.0,smooth_dendrite,1
F3439,40201,4-3,B4,491.6,310.1,35.0,0.619,0.018,6,1.864,1,2,0.035,105.7,spiny_dendrite,1
F3440,40083,1-5,B5,186.4,573.9,18.6,0.653,0.0201,2,0.765,1,1,0.121,101.9,axon,0
F3441,40062,6-0,B5,624.3,33.4,85.0,0.673,0.0369,1,0.691,4,1,0.026,117.6,axon,0
F3442,40189,1-0,B3,122.2,1.5,55.9,0.917,0.0298,3,1.748,3,1,0.102,117.9,axon,0
F3443,40527,5-3,B2,543.6,395.1,23.8,0.488,0.1397,3,0.667,0,0,0.061,117.9,glia_process,0
F3444,40226,7-7,B5,785.5,796.7,75.1,0.14,0.016,2,0.414,1,1,0.02,121.4,axon,0
F3445,40442,0-3,B5,34.0,371.6,34.7,0.323,0.0625,6,1.914,1,1,0.181,118.7,smooth_dendrite,0
F3446,40217,7-1,B6,713.6,186.9,28.7,0.982,0.0281,2,0.621,3,3,0.056,98.5,axon,0
F3447,40345,1-4,B1,189.0,441.8,15.7,0.509,0.1319,6,1.243,1,0,0.062,115.3,axon,0
F3448,40312,4-2,B5,475.3,229.9,53.8,0.73,0.0071,2,1.48,2,2,0.154,136.3,axon,0
F3449,40460,2-0,B6,246.6,93.0,13.5,0.454,0.0459,6,12.276,0,9,0.181,125.3,smooth_dendrite,0
F3450,40130,4-1,B3,419.8,154.4,47.7,1.596,0.0611,2,0.546,1,8,0.097,113.9,spiny_dendrite,0
F3451,40298,3-0,B2,322.0,50.6,29.2,0.63,0.0503,2,1.402,1,7,0.139,118.7,spiny_dendrite,0
F3452,40472,0-3,B6,58.3,376.2,5.5,0.43,0.0285,4,0.69,5,1,0.033,112.3,axon,0
F3453,40231,0-4,B6,28.8,452.2,17.0,0.273,0.0164,2,1.631,3,1,0.052,118.7,axon,0
F3454,40218,1-1,B6,164.6,171.9,42.8,0.96,0.0192,3,2.74,3,1,0.089,124.2,axon,1
F3455,40524,0-1,B4,7.9,131.4,31.7,0.833,0.0627,2,5.692,0,0,0.026,140.6,glia_process,0
F3456,40163,6-2,B2,644.8,287.8,20.7,0.317,0.0077,1,0.951,6,1,0.066,116.1,axon,0
F3457,40346,6-1,B4,683.8,117.2,19.1,0.868,0.065,3,1.305,1,7,0.06,110.9,smooth_dendrite,0
F3458,40332,5-4,B2,515.2,480.9,16.2,1.141,0.0604,2,4.469,0,4,0.101,129.8,smooth_dendrite,1
F3459,40094,2-3,B5,286.2,346.1,26.3,0.235,0.0109,1,0.972,1,8,0.044,125.8,spiny_dendrite,0
F3460,40367,7-3,B1,770.6,353.9,76.4,0.688,0.0578,3,0.218,1,6,0.04,129.6,smooth_dendrite,0
F3461,40165,2-7,B5,203.2,730.7,52.9,0.429,0.1762,2,1.269,1,8,0.077,132.7,merged_object,1
F3462,40248,3-4,B3,322.0,477.7,48.7,0.454,0.05,8,0.636,1,3,0.165,120.3,spiny_dendrite,0
F3463,40178,2-2,B6,258.0,275.8,29.1,0.387,0.0109,3,3.318,4,2,0.036,108.3,axon,1
F3464,40357,6-0,B1,694.7,56.8,58.1,0.202,0.0184,2,1.291,1,0,0.036,109.0,axon,0
F3465,40153,3-0,B5,331.5,53.0,8.3,0.293,0.0206,2,2.022,2,1,0.127,115.8,axon,1
F3466,40105,7-7,B1,717.3,756.6,24.7,0.596,0.0271,3,1.843,1,4,0.031,125.7,spiny_dendrite,0
F3467,40030,7-7,B2,717.0,739.4,8.7,0.399,0.0317,3,1.563,2,2,0.02,124.5,axon,1
F3468,40267,0-4,B5,72.6,492.7,35.4,0.398,0.0293,3,4.229,1,4,0.042,127.3,spiny_dendrite,0
F3469,40419,0-1,B2,84.7,163.7,15.4,0.684,0.0336,2,2.322,1,0,0.118,137.9,axon,0
F3470,40150,1-4,B4,111.0,401.1,34.5,0.997,0.0253,5,1.167,1,4,0.126,121.4,spiny_dendrite,0
F3471,40253,3-1,B1,347.4,135.1,17.1,0.918,0.0264,2,1.351,0,9,0.167,128.9,spiny_dendrite,0
F3472,40486,6-5,B5,692.0,545.5,24.9,0.495,0.025,2,4.429,1,3,0.138,130.7,smooth_dendrite,1
F3473,40169,6-7,B3,602.9,729.8,46.5,0.149,0.0428,1,6.557,1,3,0.105,125.5,axon,0
F3474,40518,2-3,B4,283.6,314.8,17.6,0.213,0.4096,3,0.728,1,0,0.023,129.8,glia_process,1
F3475,40481,2-7,B3,261.6,741.3,67.3,0.414,0.0211,5,2.039,0,2,0.185,130.2,smooth_dendrite,0
F3476,40175,4-2,B3,479.0,224.4,30.8,0.287,0.0265,1,0.818,0,8,0.078,132.5,spiny_dendrite,1
F3477,40003,3-5,B2,397.8,586.1,62.0,0.724,0.0344,8,1.682,1,4,0.15,124.2,spiny_dendrite,0
F3478,40395,5-6,B4,543.2,672.6,45.9,0.494,0.0566,2,0.791,0,4,0.312,129.6,smooth_dendrite,0
F3479,40420,5-7,B2,531.3,792.9,35.6,3.08,0.0744,5,0.594,1,8,0.176,124.3,smooth_dendrite,0
F3480,40059,2-5,B1,279.9,519.7,15.7,0.21,0.0239,3,1.481,2,0,0.122,116.5,axon,1
F3481,40122,1-0,B4,116.2,97.6,32.1,0.538,0.0741,4,1.947,0,4,0.157,120.8,spiny_dendrite,0
F3482,40356,3-3,B1,347.1,329.9,12.0,1.109,0.0686,1,2.969,0,9,0.171,115.2,smooth_dendrite,0
F3483,40482,3-1,B3,318.3,119.8,94.5,0.394,0.0331,1,1.347,1,6,0.091,129.2,smooth_dendrite,0
F3484,40292,1-0,B1,177.8,59.7,38.9,0.831,0.0215,5,1.044,1,3,0.132,111.7,spiny_dendrite,0
F3485,40543,1-5,B5,105.9,597.2,27.8,0.769,0.045,1,1.081,0,1,0.035,105.3,glia_process,1
F3486,40538,4-7,B1,463.9,750.3,27.1,0.143,0.0644,4,1.141,0,0,0.014,119.5,glia_process,0
F3487,40047,0-7,B2,80.6,755.6,32.0,1.989,0.0151,7,1.219,1,1,0.401,126.2,axon,1
F3488,40071,5-4,B3,537.8,497.7,107.5,0.14,0.159,2,3.775,1,3,0.063,131.0,spiny_dendrite,0
F3489,40427,0-1,B6,88.6,198.4,9.1,0.373,0.0329,5,2.048,1,5,0.158,144.3,smooth_dendrite,1
F3490,40040,2-2,B5,206.3,279.9,66.9,0.36,0.0804,1,1.188,1,3,0.082,109.6,spiny_dendrite,1
F3491,40182,7-3,B1,743.9,375.4,20.6,0.25,0.0219,2,1.799,2,1,0.033,120.7,axon,1
F3492,40415,0-5,B5,88.2,521.1,91.8,0.37,0.016,2,0.962,1,1,0.024,90.6,axon,0
F3493,40439,4-6,B6,460.4,610.7,73.4,3.901,0.1683,4,1.823,0,2,0.158,148.7,smooth_dendrite,0
F3494,40429,6-1,B6,602.7,159.2,88.1,0.347,0.0449,1,0.845,4,1,0.147,114.2,axon,0
F3495,40430,7-7,B2,780.7,740.8,44.7,0.314,0.0059,3,2.255,11,1,0.241,125.7,axon,0
F3496,40138,0-1,B3,46.7,125.3,57.8,0.139,0.0447,3,2.833,3,3,0.256,140.3,axon,0
F3497,40599,5-0,B6,598.7,87.8,42.0,0.301,0.0692,2,2.429,1,1,0.037,126.8,glia_process,0
F3498,40380,1-3,B4,139.8,328.9,39.7,0.25,0.0779,2,4.478,1,5,0.134,151.3,smooth_dendrite,0
F3499,40342,5-6,B2,519.4,645.3,26.1,0.424,0.0242,2,2.541,3,2,0.194,131.3,axon,0
F3500,40212,7-4,B6,757.2,453.4,20.9,0.29,0.0359,4,0.886,5,1,0.112,129.7,axon,0
F3501,40396,6-2,B4,696.9,262.3,36.4,0.275,0.0161,3,3.005,2,3,0.135,115.1,smooth_dendrite,1
F3502,40234,2-6,B4,214.4,649.3,24.4,0.459,0.0558,2,4.898,2,1,0.126,104.4,axon,0
F3503,40163,6-2,B2,605.3,224.5,37.3,0.273,0.0061,2,0.777,6,1,0.041,118.4,axon,1
F3504,40497,7-1,B2,705.8,132.7,20.4,0.21,0.0272,7,1.098,1,4,0.036,101.6,smooth_dendrite,0
F3505,40172,3-5,B2,384.1,509.9,110.6,0.546,0.0077,3,0.834,4,0,0.062,124.2,axon,0
F3506,40137,7-5,B6,728.3,543.0,15.8,0.204,0.0144,2,1.818,5,1,0.037,116.0,axon,0
F3507,40104,0-6,B6,5.4,665.3,28.1,0.383,0.0349,4,3.176,1,6,0.05,119.6,spiny_dendrite,0
F3508,40127,1-0,B4,155.7,58.1,95.7,0.708,0.0787,2,1.707,0,2,0.073,120.9,spiny_dendrite,0
F3509,40389,4-3,B1,468.9,327.5,6.5,0.226,0.073,1,1.024,3,3,0.093,108.5,axon,0
F3510,40306,3-3,B3,325.3,306.6,63.6,0.203,0.0401,3,0.637,8,1,0.077,102.0,axon,0
F3511,40126,4-3,B6,467.4,320.3,26.4,0.265,0.0179,2,0.759,3,1,0.03,113.6,axon,1
F3512,40176,7-0,B4,759.3,35.6,17.9,2.101,0.175,3,0.781,0,5,0.131,144.7,spiny_dendrite,0
F3513,40093,3-6,B6,347.4,691.3,32.1,0.717,0.0155,10,0.781,3,1,0.204,132.1,axon,0
F3514,40422,3-2,B1,309.3,275.4,37.1,0.637,0.0213,4,1.094,1,3,0.105,118.3,smooth_dendrite,0
F3515,40596,7-7,B5,742.5,780.9,38.9,0.419,0.0443,4,0.957,0,1,0.02,131.8,glia_process,0
F3516,40043,2-1,B2,243.6,114.5,41.3,1.919,0.0384,2,1.22,1,7,0.054,124.6,spiny_dendrite,0
F3517,40359,2-4,B1,254.3,458.3,15.6,0.364,0.0396,2,1.23,0,1,0.064,122.5,smooth_dendrite,0
F3518,40158,2-5,B4,296.9,533.5,11.8,0.349,0.0265,3,2.313,1,8,0.11,108.7,spiny_dendrite,0
F3519,40241,1-1,B4,106.9,186.5,31.1,0.249,0.0217,6,1.395,3,2,0.028,132.6,axon,0
F3520,40223,6-6,B2,610.6,656.9,44.5,0.278,0.0162,4,0.202,4,1,0.159,131.2,axon,0
F3521,40588,2-5,B6,297.1,506.0,65.9,0.328,0.1342,7,0.642,1,0,0.024,107.2,glia_process,0
F3522,40010,4-7,B6,460.2,790.7,7.7,0.669,0.1046,3,0.936,0,10,0.187,124.2,spiny_dendrite,0
F3523,40277,7-1,B2,786.8,112.7,23.8,0.134,0.0186,3,0.399,3,1,0.043,100.7,axon,0
F3524,40312,4-2,B5,406.2,261.8,10.3,1.476,0.0132,2,3.934,0,8,0.119,138.3,spiny_dendrite,0
F3525,40569,0-6,B4,92.8,665.3,12.3,0.924,0.3159,2,1.164,0,0,0.025,119.0,glia_process,1
F3526,40499,6-3,B5,674.8,390.1,56.1,0.186,0.0299,2,3.923,1,1,0.151,97.6,axon,0
F3527,40526,0-0,B2,63.2,87.9,13.5,0.179,0.0451,2,0.99,1,0,0.047,125.7,glia_process,0
F3528,40445,0-3,B6,18.2,320.0,16.3,1.165,0.0737,4,0.572,0,5,0.058,118.2,smooth_dendrite,0
F3529,40162,1-3,B5,135.8,349.8,40.7,0.493,0.0703,7,1.116,1,21,0.052,141.4,spiny_dendrite,0
F3530,40412,5-6,B4,526.2,673.9,35.9,0.481,0.0242,4,1.138,2,2,0.074,124.3,axon,0
F3531,40406,6-6,B5,649.7,655.2,64.1,0.18,0.0512,1,1.493,0,2,0.238,128.0,smooth_dendrite,0
F3532,40291,3-6,B3,378.5,664.3,16.1,0.522,0.0499,7,1.384,5,1,0.066,141.1,axon,0
F3533,40457,6-0,B5,676.7,9.2,60.5,0.388,0.0255,1,6.602,2,2,0.027,112.7,axon,0
F3534,40375,4-7,B6,495.2,729.2,29.5,0.285,0.0167,2,1.012,2,1,0.081,126.4,axon,0
F3535,40469,1-1,B3,168.5,181.7,155.6,0.414,0.0174,2,1.818,1,1,0.103,129.1,axon,0
F3536,40474,1-4,B4,169.8,467.9,41.2,0.533,0.0513,4,0.571,0,4,0.05,124.8,smooth_dendrite,1
F3537,40261,6-7,B3,628.5,792.2,74.2,0.115,0.0296,2,1.144,3,2,0.07,136.0,axon,0
F3538,40561,0-5,B6,37.5,538.1,32.2,4.074,0.1616,5,0.99,0,0,0.04,93.1,glia_process,0
F3539,40160,6-4,B2,629.6,493.9,18.5,1.739,0.1207,5,1.003,0,6,0.117,114.0,spiny_dendrite,0
F3540,40075,2-7,B1,231.4,728.1,127.9,0.146,0.0767,16,0.733,1,6,0.023,127.9,spiny_dendrite,0
F3541,40315,3-4,B4,395.6,455.3,14.5,0.422,0.0126,3,2.565,9,1,0.106,124.5,axon,0
F3542,40355,5-2,B4,524.5,268.5,8.2,0.252,0.0567,1,0.6,2,3,0.012,125.7,axon,1
F3543,40161,3-0,B4,301.7,64.5,66.2,0.095,0.0086,1,2.055,3,1,0.075,122.8,axon,0
F3544,40464,6-6,B6,635.1,620.5,22.1,0.24,0.1607,6,0.414,0,3,0.171,126.1,smooth_dendrite,0
F3545,40196,2-0,B6,295.5,26.6,18.5,0.332,0.0313,4,1.007,3,1,0.124,129.2,axon,0
F3546,40581,3-0,B4,360.7,10.1,25.9,0.3,0.1386,6,3.512,0,1,0.045,124.1,glia_process,0
F3547,40507,5-6,B6,514.3,672.1,35.8,0.133,0.1926,2,1.558,0,1,0.099,128.6,glia_process,1
F3548,40081,5-1,B3,565.8,182.3,67.6,0.485,0.0366,1,1.371,2,1,0.171,70.2,axon,1
F3549,40258,3-5,B2,384.7,552.5,46.9,0.522,0.0304,12,0.848,1,4,0.195,126.9,spiny_dendrite,1
F3550,40414,2-4,B1,210.4,452.8,89.7,1.364,0.0136,7,0.796,4,1,0.018,133.4,axon,1
F3551,40423,6-7,B3,681.4,797.2,42.0,0.44,0.0547,2,0.772,0,4,0.067,138.0,smooth_dendrite,1
F3552,40220,5-3,B5,521.8,354.0,23.4,0.41,0.0549,3,1.415,2,1,0.047,119.7,axon,1
F3553,40213,1-7,B5,191.9,724.4,39.8,0.831,0.0929,1,0.649,1,5,0.073,116.6,spiny_dendrite,0
F3554,40089,0-5,B2,52.1,584.5,13.4,0.881,0.0491,6,0.699,0,15,0.02,95.7,spiny_dendrite,0
F3555,40445,0-3,B6,39.6,354.6,36.0,0.337,0.042,1,0.605,2,2,0.06,115.8,axon,1
F3556,40243,0-4,B6,53.0,456.5,89.1,1.41,0.0305,2,1.363,0,2,0.186,118.2,spiny_dendrite,0
F3557,40368,5-0,B4,516.4,68.6,42.7,0.19,0.0095,4,0.159,3,1,0.037,114.4,axon,1
F3558,40214,1-5,B6,119.2,550.9,44.8,1.03,0.0262,4,0.421,0,4,0.242,105.2,spiny_dendrite,0
F3559,40297,3-3,B4,356.7,379.8,25.7,0.341,0.0364,2,1.388,4,1,0.066,103.8,axon,0
F3560,40361,4-3,B4,464.5,335.6,16.9,0.355,0.0264,5,0.261,0,2,0.036,110.9,smooth_dendrite,0
F3561,40364,6-5,B2,675.4,544.8,64.9,0.371,0.0279,2,0.526,0,4,0.101,135.2,smooth_dendrite,0
F3562,40568,4-1,B3,441.8,150.1,21.6,0.471,0.214,2,1.888,0,1,0.088,110.4,glia_process,1
F3563,40573,3-0,B5,353.2,38.0,28.2,0.468,0.04,7,0.969,0,1,0.023,124.2,glia_process,1
F3564,40500,1-3,B5,195.3,388.4,63.0,0.427,0.0329,5,0.322,1,3,0.121,151.3,smooth_dendrite,0
F3565,40098,0-6,B5,43.9,637.5,6.2,0.231,0.0339,1,3.38,4,0,0.082,128.5,axon,0
F3566,40083,1-5,B5,123.9,524.2,16.6,0.833,0.0192,2,1.19,2,2,0.082,100.1,axon,1
F3567,40217,7-1,B6,737.6,164.5,33.4,0.686,0.014,2,0.887,1,1,0.058,97.2,axon,0
F3568,40453,4-2,B4,446.4,297.2,32.3,0.196,0.0094,3,0.811,0,4,0.165,134.5,smooth_dendrite,0
F3569,40454,6-1,B2,691.7,155.8,5.0,3.63,0.0162,4,1.09,0,2,0.353,111.5,smooth_dendrite,0
F3570,40195,5-3,B1,512.6,393.2,23.0,1.127,0.0233,5,1.108,2,1,0.069,117.2,axon,0
F3571,40068,7-0,B5,761.3,52.8,20.0,0.481,0.0145,3,1.625,7,2,0.04,135.1,axon,0
F3572,40334,2-2,B3,228.7,263.4,146.6,0.189,0.0299,1,2.035,1,1,0.097,108.1,axon,0
F3573,40321,3-7,B4,341.5,738.5,37.3,2.232,0.0282,1,0.91,2,1,0.121,145.7,axon,0
F3574,40353,6-0,B4,670.3,36.7,38.6,0.403,0.0065,4,0.652,1,1,0.499,105.4,axon,0
F3575,40140,4-1,B1,490.2,180.7,19.9,0.373,0.01,1,0.587,5,0,0.061,104.8,axon,0
F3576,40038,7-5,B2,799.5,508.2,28.7,0.754,0.0138,1,2.685,2,1,0.068,116.5,axon,1
F3577,40046,6-6,B1,640.1,641.3,36.0,0.245,0.0246,2,0.899,1,13,0.102,124.1,spiny_dendrite,1
F3578,40497,7-1,B2,791.6,132.0,17.5,0.363,0.0351,5,1.695,1,6,0.068,98.2,smooth_dendrite,0
F3579,40165,2-7,B5,218.3,706.9,79.4,0.387,0.0365,3,2.239,0,8,0.08,130.9,spiny_dendrite,0
F3580,40567,4-3,B2,489.9,337.3,38.4,0.202,0.0297,2,3.523,0,0,0.025,111.7,glia_process,0
F3581,40294,4-5,B1,406.8,595.0,34.3,0.197,0.0264,3,1.147,1,6,0.199,118.6,spiny_dendrite,0
F3582,40482,3-1,B3,352.2,121.6,58.4,0.526,0.0343,2,2.158,0,12,0.109,131.6,smooth_dendrite,0
F3583,40138,0-1,B3,53.4,193.6,56.6,0.244,0.0469,1,1.578,3,1,0.327,142.8,axon,1
F3584,40451,3-2,B4,365.5,290.5,38.0,0.516,0.0084,2,1.33,3,2,0.032,128.2,axon,0
F3585,40213,1-7,B5,102.6,726.7,36.3,1.501,0.0569,2,0.757,1,6,0.112,117.8,spiny_dendrite,0
F3586,40079,2-4,B1,244.4,497.1,36.9,0.31,0.026,3,1.117,7,0,0.054,125.9,axon,1
F3587,40375,4-7,B6,440.1,710.5,29.6,0.212,0.0198,3,1.99,0,3,0.105,127.6,smooth_dendrite,0
F3588,40380,1-3,B4,126.9,300.2,46.8,0.249,0.0726,2,3.534,7,1,0.099,148.5,axon,0
F3589,40300,6-3,B6,660.1,369.4,35.4,0.301,0.0266,2,1.305,3,1,0.171,108.9,axon,0
F3590,40049,5-5,B6,568.9,575.9,11.8,0.463,0.0388,3,0.848,0,2,0.103,110.7,spiny_dendrite,1
F3591,40157,7-1,B3,772.0,130.5,36.6,0.763,0.0375,3,0.79,1,2,0.071,99.3,spiny_dendrite,0
F3592,40325,5-5,B5,591.5,564.5,100.7,1.12,0.0607,25,2.273,0,11,0.131,116.9,spiny_dendrite,0
F3593,40479,4-7,B3,489.7,726.2,11.0,0.473,0.0095,1,2.412,4,1,0.062,123.2,axon,0
F3594,40298,3-0,B2,340.2,82.2,33.4,0.457,0.0382,1,1.266,1,4,0.254,118.3,spiny_dendrite,0
F3595,40092,6-2,B6,633.8,285.1,20.5,2.393,0.0433,2,0.481,1,3,0.075,108.6,spiny_dendrite,1
F3596,40430,7-7,B2,713.9,713.8,48.6,0.572,0.0179,4,3.258,2,6,0.186,124.9,smooth_dendrite,0
F3597,40357,6-0,B1,695.9,25.9,71.6,0.565,0.0483,5,1.979,0,2,0.148,112.3,smooth_dendrite,0
F3598,40241,1-1,B4,125.4,136.0,35.5,0.621,0.0772,5,0.835,0,4,0.028,136.0,spiny_dendrite,0
F3599,40371,6-4,B6,624.2,458.6,301.2,0.391,0.0091,1,0.601,6,4,0.063,121.6,axon,0
F3600,40311,0-7,B1,84.9,792.5,52.8,0.848,0.0246,2,0.721,1,2,0.142,118.0,spiny_dendrite,0
F3601,40272,6-6,B4,654.7,650.8,15.8,0.491,0.0669,3,2.809,0,5,0.098,123.4,spiny_dendrite,0
F3602,40090,0-6,B2,65.9,692.8,44.0,0.442,0.0127,2,0.411,12,1,0.053,126.2,axon,0
