synapse_id,pre_root_id,post_root_id,pre_cell_type,post_cell_type,region,x_um,y_um,z_um,size_vx
2576,100055,100252,L23_pyr,basket,L4,93.6,321.0,289.7,150
2577,100115,100239,L4_exc,basket,L2/3,70.5,126.2,277.8,106
2578,100002,100278,L23_pyr,martinotti,L2/3,233.4,293.7,193.2,122
2579,100216,100175,L5_pyr,L5_pyr,L5,168.0,636.2,146.3,273
2580,100034,100267,L23_pyr,martinotti,L2/3,86.9,135.8,-7.1,297
2581,100260,100088,basket,L23_pyr,L2/3,104.6,256.1,204.1,60
2582,100033,100109,L23_pyr,L4_exc,L4,28.4,352.2,255.3,237
2583,100178,100090,L5_pyr,L23_pyr,L2/3,29.4,274.3,281.6,142
2584,100028,100048,L23_pyr,L23_pyr,L2/3,30.0,94.9,72.4,165
2585,100170,100211,L5_pyr,L5_pyr,L5,193.2,717.6,120.1,89
2586,100078,100059,L23_pyr,L23_pyr,L2/3,49.2,237.3,276.9,218
2587,100072,100243,L23_pyr,,L2/3,50.8,342.1,67.8,1014
2588,100104,100215,L4_exc,L5_pyr,L5,3.2,555.6,270.0,131
2589,100246,100037,basket,L23_pyr,L2/3,134.8,190.9,50.0,301
2590,100245,100171,basket,L5_pyr,L5,121.2,511.2,227.5,102
2591,100127,100244,L4_exc,basket,L2/3,34.1,275.1,135.4,124
2592,100228,100104,basket,L4_exc,L4,13.7,403.5,269.4,217
2593,100011,100189,L23_pyr,L5_pyr,L5,74.8,490.4,160.4,277
2594,100275,100263,martinotti,martinotti,L4,44.0,403.8,142.9,331
2595,100174,100221,L5_pyr,basket,L4,170.6,394.2,91.1,415
2596,100171,100276,L5_pyr,martinotti,L4,220.0,440.9,48.6,294
2597,100266,100262,martinotti,martinotti,L2/3,159.1,285.7,-11.5,182
2598,100296,100258,vip,basket,L2/3,209.6,176.2,24.4,355
2599,100267,100269,martinotti,martinotti,L5,10.2,509.8,270.4,255
2600,100038,100124,L23_pyr,L4_exc,L4,50.0,336.9,157.9,131
2601,100248,100022,basket,L23_pyr,L2/3,86.4,229.8,103.5,327
2602,100085,100244,L23_pyr,basket,L2/3,3.5,267.3,112.4,173
2603,100006,100197,L23_pyr,,L5,137.7,636.1,103.9,565
2604,100099,100151,L4_exc,L4_exc,L4,-9.5,411.9,98.1,119
2605,100088,100292,L23_pyr,vip,L2/3,70.8,258.6,214.9,241
2606,100085,100063,L23_pyr,L23_pyr,L2/3,259.1,122.1,245.3,115
2607,100127,100061,L4_exc,L23_pyr,L2/3,276.1,273.3,170.4,231
2608,100065,100168,L23_pyr,L5_pyr,L5,65.5,568.2,264.1,231
2609,100169,100157,L5_pyr,L4_exc,L4,165.3,340.4,67.3,156
2610,100290,100168,vip,L5_pyr,L5,88.2,495.8,282.9,344
2611,100292,100226,vip,basket,L4,-69.0,350.0,36.8,79
2612,100070,100103,L23_pyr,L4_exc,L4,107.9,368.4,280.3,152
2613,100072,100274,L23_pyr,martinotti,L2/3,280.3,183.6,159.6,91
2614,100129,100176,L4_exc,L5_pyr,L5,278.0,597.2,206.3,125
2615,100047,100028,L23_pyr,L23_pyr,L2/3,80.4,146.0,83.7,68
2616,100002,100281,L23_pyr,martinotti,L4,14.7,408.3,172.2,231
2617,100285,100204,martinotti,L5_pyr,L5,224.5,609.8,72.0,436
2618,100267,100084,martinotti,L23_pyr,L2/3,136.6,179.7,56.1,854
2619,100053,100023,L23_pyr,L23_pyr,L2/3,310.0,240.6,227.1,66
2620,100294,100143,vip,L4_exc,L4,19.1,360.5,269.2,281
2621,100056,100047,L23_pyr,L23_pyr,L2/3,72.0,235.6,256.5,110
2622,100223,100025,basket,L23_pyr,L2/3,156.2,249.5,144.7,343
2623,100260,100115,basket,L4_exc,L4,164.3,392.5,232.1,138
2624,100239,100250,basket,basket,L4,303.1,297.5,167.4,98
2625,100200,100024,L5_pyr,L23_pyr,L2/3,93.4,179.6,30.5,111
2626,100248,100108,basket,,L4,139.9,395.7,55.6,166
2627,100287,100145,vip,,L4,169.5,347.8,-23.6,211
2628,100262,100066,martinotti,L23_pyr,L2/3,49.6,271.0,99.3,624
2629,100277,100134,martinotti,L4_exc,L4,224.6,457.7,286.6,517
2630,100244,100042,basket,L23_pyr,L2/3,213.6,265.5,229.1,95
2631,100250,100057,basket,L23_pyr,L2/3,163.4,166.4,211.4,262
2632,100165,100120,L5_pyr,L4_exc,L4,260.1,379.0,153.6,195
2633,100248,100018,basket,L23_pyr,L2/3,336.3,113.2,260.7,897
2634,100011,100126,L23_pyr,L4_exc,L4,71.1,438.0,23.7,147
2635,100256,100049,basket,L23_pyr,L2/3,-23.7,173.4,156.5,65
2636,100087,100162,L23_pyr,L5_pyr,L5,10.3,660.0,131.7,77
2637,100049,100212,L23_pyr,L5_pyr,L5,193.5,535.6,216.6,137
2638,100063,100245,L23_pyr,basket,L2/3,39.6,319.8,256.6,130
2639,100250,100095,basket,L4_exc,L4,187.7,389.7,226.2,408
2640,100215,100140,L5_pyr,L4_exc,L4,30.0,408.0,32.6,78
2641,100216,100228,L5_pyr,basket,L5,169.7,711.0,73.8,265
2642,100231,100003,basket,L23_pyr,L2/3,101.6,246.2,104.3,133
2643,100114,100063,L4_exc,L23_pyr,L2/3,226.1,101.6,275.9,269
2644,100154,100108,L4_exc,L4_exc,L4,214.1,420.7,97.0,91
2645,100172,100003,L5_pyr,L23_pyr,L2/3,132.0,191.9,75.7,229
2646,100254,100081,basket,L23_pyr,L2/3,-6.0,198.1,122.9,575
2647,100138,100292,L4_exc,vip,L2/3,0.3,274.5,242.7,110
2648,100125,100268,L4_exc,martinotti,L4,172.6,299.0,152.5,646
2649,100054,100239,L23_pyr,basket,L2/3,104.0,98.8,240.0,224
2650,100046,100261,L23_pyr,martinotti,L5,178.4,571.0,147.8,207
2651,100292,100072,vip,L23_pyr,L2/3,300.7,222.9,266.8,846
2652,100054,100171,L23_pyr,L5_pyr,L5,96.7,498.1,238.0,368
2653,100295,100203,vip,L5_pyr,L5,292.9,495.8,73.0,249
2654,100092,100007,L4_exc,L23_pyr,L2/3,272.1,265.5,108.1,140
2655,100125,100135,L4_exc,L4_exc,L4,253.0,430.7,30.9,119
2656,100174,100192,L5_pyr,L5_pyr,L5,68.8,653.3,96.5,332
2657,100082,100104,L23_pyr,L4_exc,L4,12.2,420.0,293.4,290
2658,100061,100056,L23_pyr,L23_pyr,L2/3,-22.3,200.4,201.8,203
2659,100044,100017,L23_pyr,L23_pyr,L2/3,88.8,191.8,93.3,256
2660,100024,100248,L23_pyr,basket,L2/3,233.3,287.2,63.3,174
2661,100250,100273,basket,martinotti,L2/3,286.5,196.8,221.7,174
2662,100113,100139,L4_exc,L4_exc,L4,276.6,438.0,217.8,99
2663,100250,100027,basket,L23_pyr,L2/3,69.1,288.2,146.3,99
2664,100066,100157,L23_pyr,L4_exc,L4,159.8,312.1,26.2,218
2665,100072,100240,L23_pyr,basket,L5,131.4,471.0,137.4,155
2666,100065,100105,L23_pyr,L4_exc,L4,136.6,316.8,179.3,168
2667,100042,100073,L23_pyr,L23_pyr,L2/3,191.8,267.7,283.2,92
2668,100284,100104,martinotti,L4_exc,L4,-0.1,435.8,294.9,184
2669,100154,100262,L4_exc,martinotti,L2/3,127.0,254.0,-16.3,229
2670,100289,100195,vip,L5_pyr,L5,118.9,688.5,134.3,604
2671,100289,100211,vip,L5_pyr,L5,138.0,662.2,164.4,283
2672,100290,100240,vip,basket,L5,175.4,445.7,188.8,196
2673,100165,100281,L5_pyr,martinotti,L4,-4.0,421.5,164.6,163
2674,100013,100001,L23_pyr,L23_pyr,L2/3,151.9,243.6,-10.1,313
2675,100077,100072,L23_pyr,L23_pyr,L2/3,329.1,224.8,281.6,159
2676,100165,100249,L5_pyr,basket,L4,175.4,451.4,89.2,122
2677,100192,100195,L5_pyr,L5_pyr,L5,85.9,712.0,134.4,206
2678,100085,100124,L23_pyr,L4_exc,L4,49.7,335.4,164.4,172
2679,100076,100062,L23_pyr,L23_pyr,L2/3,11.5,125.9,142.5,94
2680,100203,100038,L5_pyr,L23_pyr,L2/3,60.3,258.8,83.4,225
2681,100171,100192,L5_pyr,L5_pyr,L5,49.3,651.1,118.7,55
2682,100027,100169,L23_pyr,L5_pyr,L5,15.4,455.5,220.9,193
2683,100092,100078,L4_exc,L23_pyr,L2/3,165.2,274.3,301.3,108
2684,100127,100105,L4_exc,L4_exc,L4,160.4,337.0,100.9,186
2685,100016,100247,L23_pyr,basket,L2/3,-10.8,126.1,1.5,562
2686,100140,100123,L4_exc,L4_exc,L4,175.8,313.4,140.5,132
2687,100108,100291,L4_exc,vip,L4,316.9,388.4,34.8,318
2688,100008,100019,L23_pyr,L23_pyr,L2/3,134.7,194.1,266.5,524
2689,100281,100147,martinotti,L4_exc,L4,194.7,360.6,167.9,620
2690,100151,100022,L4_exc,L23_pyr,L2/3,180.4,294.2,86.9,225
2691,100206,100164,L5_pyr,L5_pyr,L5,123.5,539.2,104.5,93
2692,100187,100116,L5_pyr,L4_exc,L4,139.6,415.4,8.8,282
2693,100226,100198,basket,L5_pyr,L5,69.3,656.3,23.3,76
2694,100281,100226,martinotti,basket,L4,21.5,346.6,0.2,365
2695,100102,100064,L4_exc,L23_pyr,L2/3,217.5,214.2,295.6,245
2696,100267,100107,martinotti,L4_exc,L4,82.8,392.2,91.7,286
2697,100054,100072,L23_pyr,L23_pyr,L2/3,323.3,221.4,244.5,305
2698,100019,100127,L23_pyr,L4_exc,L4,112.1,339.4,46.9,158
2699,100137,100238,L4_exc,basket,L4,87.6,411.3,232.0,71
2700,100259,100203,basket,L5_pyr,L5,294.5,490.1,41.5,329
2701,100037,100227,L23_pyr,basket,L5,114.6,466.7,0.2,87
2702,100170,100016,L5_pyr,,L2/3,186.4,243.1,63.0,86
2703,100185,100194,L5_pyr,L5_pyr,L5,205.6,536.2,135.9,488
2704,100223,100185,basket,L5_pyr,L5,239.6,642.7,263.8,239
2705,100057,100175,L23_pyr,L5_pyr,L5,209.9,707.2,176.1,192
2706,100103,100064,L4_exc,L23_pyr,L2/3,279.3,267.0,250.4,60
2707,100213,100217,L5_pyr,L5_pyr,L5,127.3,529.2,109.3,97
2708,100061,100175,L23_pyr,L5_pyr,L5,211.9,720.8,175.4,292
2709,100236,100170,basket,L5_pyr,L5,143.1,625.7,130.3,161
2710,100005,100127,L23_pyr,L4_exc,L4,163.5,396.3,30.2,313
2711,100090,100256,L23_pyr,basket,L2/3,23.2,317.2,314.3,250
2712,100162,100275,L5_pyr,martinotti,L5,287.3,497.4,208.9,199
2713,100271,100046,martinotti,L23_pyr,L2/3,216.1,219.3,126.5,533
2714,100085,100244,L23_pyr,basket,L2/3,60.9,259.8,80.1,329
2715,100256,100089,basket,L23_pyr,L2/3,23.9,119.9,193.4,257
2716,100064,100223,L23_pyr,basket,L5,254.4,700.3,226.2,91
2717,100065,100299,L23_pyr,vip,L4,-2.2,317.8,222.9,133
2718,100166,100044,L5_pyr,L23_pyr,L2/3,209.4,207.7,171.6,167
2719,100106,100242,L4_exc,basket,L4,207.8,329.1,289.6,105
2720,100147,100275,L4_exc,martinotti,L5,274.3,470.2,243.2,265
2721,100076,100235,L23_pyr,basket,L5,-8.0,477.6,211.9,185
2722,100272,100018,martinotti,L23_pyr,L2/3,339.4,126.1,254.5,311
2723,100194,100023,L5_pyr,L23_pyr,L2/3,346.2,293.4,228.5,109
2724,100060,100258,L23_pyr,basket,L2/3,205.9,186.6,41.6,222
2725,100124,100252,L4_exc,,L4,142.0,352.9,212.4,102
2726,100010,100238,L23_pyr,basket,L4,99.0,394.1,295.7,109
2727,100073,100225,L23_pyr,basket,L4,224.7,421.1,303.4,194
2728,100185,100174,L5_pyr,L5_pyr,L5,1.5,708.2,193.2,195
2729,100285,100182,martinotti,L5_pyr,L5,202.6,686.7,34.1,149
2730,100067,100037,L23_pyr,L23_pyr,L2/3,178.0,223.8,57.9,300
2731,100071,100136,L23_pyr,L4_exc,L4,295.7,411.6,201.0,120
2732,100246,100079,basket,,L2/3,263.9,248.4,190.9,386
2733,100214,100155,L5_pyr,L4_exc,L4,242.1,355.3,12.3,244
2734,100115,100097,L4_exc,L4_exc,L4,155.6,285.4,33.6,906
2735,100164,100255,L5_pyr,basket,L4,230.7,315.6,123.6,280
2736,100061,100115,L23_pyr,L4_exc,L4,211.5,365.4,256.5,218
2737,100242,100141,basket,L4_exc,L4,234.7,317.8,207.4,1045
2738,100145,100044,L4_exc,L23_pyr,L2/3,220.2,238.6,183.6,158
2739,100135,100180,L4_exc,L5_pyr,L5,256.9,506.2,219.9,283
2740,100230,100175,basket,L5_pyr,L5,182.4,676.1,136.7,144
2741,100240,100212,basket,L5_pyr,L5,242.3,543.8,193.9,377
2742,100047,100264,L23_pyr,martinotti,L2/3,161.1,193.9,56.2,169
2743,100064,100225,L23_pyr,basket,L4,257.6,376.2,276.6,248
2744,100048,100243,L23_pyr,basket,L2/3,25.9,282.5,41.8,165
2745,100034,100082,L23_pyr,L23_pyr,L2/3,34.3,269.1,126.3,118
2746,100195,100279,L5_pyr,martinotti,L5,141.0,681.4,189.2,265
2747,100144,100253,L4_exc,basket,L2/3,231.9,204.4,108.7,456
2748,100152,100082,L4_exc,L23_pyr,L2/3,17.4,217.4,139.7,192
2749,100015,100260,L23_pyr,basket,L4,163.0,403.6,238.0,231
2750,100183,100249,L5_pyr,basket,L4,199.5,457.6,54.6,177
2751,100153,100183,L4_exc,L5_pyr,L5,141.7,519.5,222.4,251
2752,100003,100107,L23_pyr,L4_exc,L4,84.1,362.0,95.5,269
2753,100245,100102,basket,L4_exc,L4,52.3,340.3,53.6,142
2754,100048,100253,L23_pyr,basket,L2/3,235.6,242.2,199.5,232
2755,100013,100217,L23_pyr,L5_pyr,L5,66.3,569.4,209.4,260
2756,100204,100202,L5_pyr,L5_pyr,L5,98.0,423.1,242.7,288
2757,100060,100002,L23_pyr,L23_pyr,L2/3,60.5,217.3,188.5,64
2758,100251,100035,basket,,L2/3,284.0,114.3,267.7,276
2759,100236,100121,basket,L4_exc,L4,256.4,297.6,253.6,553
2760,100014,100009,L23_pyr,L23_pyr,L2/3,130.3,76.2,257.1,273
2761,100167,100058,L5_pyr,L23_pyr,L2/3,121.2,211.0,133.4,446
2762,100212,100133,L5_pyr,L4_exc,L4,-11.8,420.6,56.0,286
2763,100243,100133,basket,L4_exc,L4,53.1,400.5,78.7,230
2764,100117,100076,L4_exc,L23_pyr,L2/3,54.9,231.0,239.9,174
2765,100226,100275,basket,martinotti,L5,319.5,539.3,210.7,216
2766,100172,100219,L5_pyr,L5_pyr,L5,133.6,625.3,106.2,254
2767,100007,100155,L23_pyr,L4_exc,L4,231.0,383.7,36.8,152
2768,100125,100231,L4_exc,basket,L2/3,111.4,284.5,63.9,173
2769,100158,100055,L4_exc,L23_pyr,L2/3,41.0,93.1,221.3,362
2770,100081,100287,L23_pyr,vip,L4,243.0,310.4,9.8,380
2771,100100,100284,L4_exc,martinotti,L5,171.2,550.7,202.4,601
2772,100086,100295,L23_pyr,vip,L2/3,91.2,326.3,166.6,162
2773,100235,100177,basket,L5_pyr,L5,126.3,491.1,265.1,702
2774,100153,100109,L4_exc,L4_exc,L4,110.8,385.6,182.4,130
2775,100065,100293,L23_pyr,vip,L4,310.4,379.2,198.4,397
2776,100296,100094,vip,L4_exc,L4,108.2,283.2,283.3,284
2777,100127,100234,L4_exc,basket,L4,216.9,289.8,49.5,137
2778,100165,100295,L5_pyr,vip,L2/3,84.5,327.4,133.1,300
2779,100017,100054,L23_pyr,L23_pyr,L2/3,128.6,138.0,156.6,75
2780,100003,100292,L23_pyr,vip,L2/3,61.4,249.6,244.7,57
2781,100136,100013,L4_exc,L23_pyr,L2/3,119.5,162.4,116.8,230
2782,100215,100284,L5_pyr,martinotti,L5,232.7,596.8,205.8,44
2783,100299,100071,vip,L23_pyr,L2/3,44.7,211.8,169.7,222
2784,100045,100236,L23_pyr,basket,L4,50.1,370.2,251.5,58
2785,100093,100025,L4_exc,L23_pyr,L2/3,110.8,238.8,172.6,279
2786,100065,100015,L23_pyr,L23_pyr,L2/3,197.9,79.2,91.4,346
2787,100131,100093,L4_exc,L4_exc,L4,216.1,348.6,104.9,193
2788,100101,100012,L4_exc,L23_pyr,L2/3,148.9,167.8,164.9,182
2789,100093,100032,L4_exc,L23_pyr,L2/3,81.2,286.1,192.4,143
2790,100220,100178,L5_pyr,L5_pyr,L5,279.4,576.5,192.1,94
2791,100293,100294,vip,vip,L5,199.6,508.6,212.1,237
2792,100291,100221,vip,basket,L4,105.2,382.8,166.8,483
2793,100097,100240,L4_exc,basket,L5,160.8,445.0,139.3,317
2794,100098,100265,L4_exc,martinotti,L5,234.6,701.5,13.4,165
2795,100247,100011,basket,L23_pyr,L2/3,8.1,163.0,61.9,277
2796,100089,100234,L23_pyr,basket,L4,222.5,305.6,6.2,139
2797,100269,100071,martinotti,L23_pyr,L2/3,62.9,264.3,142.2,100
2798,100141,100033,L4_exc,L23_pyr,L2/3,-28.3,296.3,284.7,357
2799,100249,100276,basket,martinotti,L4,182.7,444.2,29.6,157
2800,100087,100297,L23_pyr,vip,L5,292.4,489.8,73.9,303
2801,100262,100146,martinotti,L4_exc,L4,42.6,386.9,44.4,238
2802,100254,100167,basket,L5_pyr,L5,242.6,501.4,224.3,357
2803,100136,100300,L4_exc,vip,L2/3,147.0,109.6,67.4,327
2804,100015,100233,L23_pyr,basket,L2/3,171.9,144.2,303.3,64
2805,100157,100126,L4_exc,L4_exc,L4,11.3,442.3,13.7,137
2806,100083,100231,L23_pyr,basket,L2/3,112.1,287.3,104.8,52
2807,100277,100009,martinotti,L23_pyr,L2/3,96.7,122.2,227.1,115
2808,100224,100238,basket,basket,L4,68.8,390.6,287.8,172
2809,100209,100279,L5_pyr,martinotti,L5,88.4,712.7,227.4,214
2810,100155,100267,L4_exc,martinotti,L2/3,78.9,153.0,-16.3,272
2811,100201,100172,L5_pyr,L5_pyr,L5,297.5,670.6,83.4,137
2812,100040,100070,L23_pyr,L23_pyr,L2/3,301.1,112.3,295.5,294
2813,100029,100028,L23_pyr,L23_pyr,L2/3,49.9,116.9,97.7,278
2814,100188,100031,L5_pyr,L23_pyr,L2/3,86.0,283.0,-5.2,256
2815,100091,100224,L4_exc,basket,L5,107.9,485.3,170.2,85
2816,100119,100243,L4_exc,basket,L2/3,67.8,262.9,105.8,66
2817,100217,100197,L5_pyr,L5_pyr,L5,150.7,582.7,92.5,203
2818,100211,100023,L5_pyr,L23_pyr,L2/3,330.5,217.4,239.3,48
2819,100172,100218,L5_pyr,L5_pyr,L5,264.2,511.1,42.2,94
2820,100278,100171,martinotti,L5_pyr,L5,130.3,522.1,251.2,89
2821,100041,100115,L23_pyr,L4_exc,L4,170.0,424.3,270.7,214
2822,100225,100016,basket,L23_pyr,L2/3,184.8,226.7,115.2,96
2823,100130,100255,L4_exc,basket,L4,279.3,337.4,124.8,98
2824,100118,100165,L4_exc,L5_pyr,L5,123.4,561.1,214.9,96
2825,100149,100091,L4_exc,L4_exc,L4,183.9,468.4,278.3,725
2826,100210,100269,L5_pyr,martinotti,L5,42.5,522.4,268.7,114
2827,100080,100218,L23_pyr,L5_pyr,L5,225.6,461.2,12.2,219
2828,100191,100271,L5_pyr,martinotti,L5,62.8,519.5,253.9,392
2829,100200,100289,L5_pyr,vip,L5,-11.9,693.4,135.2,204
2830,100295,100190,vip,L5_pyr,L5,202.0,481.1,192.6,770
2831,100028,100152,L23_pyr,L4_exc,L4,13.0,378.8,128.3,199
2832,100098,100177,L4_exc,L5_pyr,L5,121.1,493.5,217.2,299
2833,100037,100101,L23_pyr,L4_exc,L4,278.5,401.8,68.0,124
2834,100029,100214,L23_pyr,L5_pyr,L5,125.9,557.0,176.2,264
2835,100044,100135,L23_pyr,L4_exc,L4,211.1,457.1,30.6,311
2836,100258,100222,basket,basket,L4,303.3,351.4,2.4,512
2837,100227,100127,basket,L4_exc,L4,135.5,363.8,49.5,177
2838,100257,100200,basket,L5_pyr,L5,68.3,544.8,289.7,1577
2839,100092,100073,L4_exc,L23_pyr,L2/3,163.9,259.3,248.6,91
2840,100210,100169,L5_pyr,L5_pyr,L5,-13.3,492.0,205.9,231
2841,100105,100293,L4_exc,vip,L4,279.4,357.4,175.7,89
2842,100279,100235,martinotti,basket,L5,-12.7,528.0,237.9,143
2843,100012,100212,L23_pyr,L5_pyr,L5,185.7,536.8,210.4,155
2844,100149,100173,L4_exc,L5_pyr,L5,36.6,544.9,252.8,72
2845,100013,100227,L23_pyr,basket,L5,151.9,471.7,31.7,79
2846,100098,100221,L4_exc,,L4,225.4,402.7,140.2,217
2847,100164,100128,L5_pyr,L4_exc,L4,308.5,320.8,197.2,574
2848,100252,100083,basket,L23_pyr,L2/3,256.4,269.1,101.4,215
2849,100182,100131,L5_pyr,L4_exc,L4,127.0,404.5,113.5,106
2850,100235,100152,basket,L4_exc,L4,4.2,382.7,46.4,136
2851,100061,100072,L23_pyr,L23_pyr,L2/3,297.1,219.3,268.2,66
2852,100046,100102,L23_pyr,,L4,29.9,334.3,85.2,135
2853,100130,100132,L4_exc,L4_exc,L4,293.8,420.1,83.3,559
2854,100259,100205,basket,L5_pyr,L5,85.2,577.6,60.1,81
2855,100160,100085,L4_exc,L23_pyr,L2/3,8.6,293.9,9.1,112
2856,100217,100224,L5_pyr,basket,L5,79.2,507.4,76.2,316
2857,100087,100122,L23_pyr,L4_exc,L4,253.7,360.6,34.4,217
2858,100178,100005,L5_pyr,L23_pyr,L2/3,264.8,219.4,134.2,164
2859,100163,100074,L5_pyr,L23_pyr,L2/3,257.6,212.5,275.5,131
2860,100101,100231,L4_exc,basket,L2/3,88.2,289.7,106.8,158
2861,100243,100084,basket,L23_pyr,L2/3,150.1,221.6,41.3,718
2862,100145,100186,L4_exc,L5_pyr,L5,138.7,644.8,136.6,210
2863,100219,100288,L5_pyr,vip,L5,49.8,474.1,213.0,181
2864,100291,100093,vip,L4_exc,L4,256.2,393.5,48.1,336
2865,100131,100219,L4_exc,L5_pyr,L5,162.8,585.7,107.3,216
2866,100014,100069,L23_pyr,L23_pyr,L2/3,148.4,94.8,243.5,125
2867,100263,100085,martinotti,L23_pyr,L2/3,19.1,263.5,63.7,273
2868,100026,100273,L23_pyr,martinotti,L2/3,279.1,171.2,255.9,223
2869,100198,100196,L5_pyr,L5_pyr,L5,26.8,627.7,134.1,264
2870,100155,100102,L4_exc,,L4,101.1,340.3,124.5,319
2871,100056,100096,L23_pyr,L4_exc,L4,51.1,307.7,177.5,119
2872,100030,100158,L23_pyr,L4_exc,L4,29.7,389.3,161.5,197
2873,100091,100298,L4_exc,vip,L4,279.9,339.3,236.7,108
2874,100030,100273,L23_pyr,martinotti,L2/3,303.5,135.3,235.9,294
2875,100161,100131,L5_pyr,L4_exc,L4,151.4,411.8,78.2,146
2876,100184,100220,L5_pyr,L5_pyr,L5,258.8,547.4,112.0,125
2877,100093,100180,L4_exc,L5_pyr,L5,257.1,477.4,181.9,252
2878,100288,100134,vip,,L4,162.9,483.2,252.2,439
2879,100127,100166,L4_exc,L5_pyr,L5,183.9,562.8,101.4,377
2880,100040,100045,L23_pyr,L23_pyr,L2/3,4.3,162.9,293.8,431
2881,100023,100259,L23_pyr,basket,L5,252.9,668.4,217.8,388
2882,100153,100067,L4_exc,L23_pyr,L2/3,93.6,264.6,135.5,98
2883,100164,100248,L5_pyr,basket,L2/3,264.6,245.9,105.8,123
2884,100145,100137,L4_exc,L4_exc,L4,49.3,401.4,303.0,119
2885,100255,100065,basket,L23_pyr,L2/3,171.4,257.9,19.7,143
2886,100064,100061,L23_pyr,L23_pyr,L2/3,309.7,249.1,121.4,230
2887,100206,100021,L5_pyr,L23_pyr,L2/3,79.0,189.6,94.6,128
2888,100277,100195,martinotti,L5_pyr,L5,101.9,696.3,154.7,350
2889,100288,100237,vip,basket,L5,38.4,548.5,53.7,196
2890,100029,100009,L23_pyr,L23_pyr,L2/3,56.5,115.4,244.2,323
2891,100172,100138,L5_pyr,L4_exc,L4,321.8,312.1,161.9,53
2892,100170,100236,L5_pyr,basket,L4,39.9,415.2,271.8,175
2893,100084,100227,L23_pyr,basket,L5,121.2,472.6,-27.3,117
2894,100150,100235,L4_exc,basket,L5,8.0,509.4,163.9,84
2895,100168,100252,L5_pyr,basket,L4,86.1,354.8,214.8,215
2896,100152,100226,L4_exc,basket,L4,5.9,335.9,-28.2,383
2897,100276,100102,martinotti,L4_exc,L4,111.4,352.5,104.5,273
2898,100078,100251,L23_pyr,basket,L2/3,250.7,157.6,273.2,217
2899,100298,100014,vip,L23_pyr,L2/3,49.1,359.4,229.1,433
2900,100135,100190,L4_exc,L5_pyr,L5,245.7,450.6,229.0,117
2901,100228,100172,basket,L5_pyr,L5,262.2,670.9,103.7,194
2902,100004,100082,L23_pyr,L23_pyr,L2/3,118.4,240.5,132.3,176
2903,100234,100084,basket,L23_pyr,L2/3,138.2,173.5,45.3,70
2904,100127,100269,L4_exc,martinotti,L5,7.9,479.5,247.4,173
2905,100022,100222,L23_pyr,basket,L4,286.8,354.0,18.2,627
2906,100296,100120,vip,L4_exc,L4,246.1,405.8,230.9,186
2907,100048,100273,L23_pyr,martinotti,L2/3,274.5,193.8,260.0,124
2908,100231,100012,basket,L23_pyr,L2/3,116.3,168.1,89.9,156
2909,100069,100046,L23_pyr,L23_pyr,L2/3,235.3,233.6,150.5,189
2910,100010,100064,L23_pyr,L23_pyr,L2/3,255.8,247.3,254.7,219
2911,100094,100006,L4_exc,L23_pyr,L2/3,204.3,144.0,168.9,393
2912,100006,100039,L23_pyr,L23_pyr,L2/3,318.0,250.8,189.6,84
2913,100236,100233,basket,basket,L2/3,195.2,150.9,297.0,492
2914,100253,100186,basket,L5_pyr,L5,87.6,707.2,160.3,480
2915,100032,100044,L23_pyr,L23_pyr,L2/3,232.5,249.3,185.4,265
2916,100224,100108,basket,L4_exc,L4,207.6,390.3,57.1,264
2917,100213,100170,L5_pyr,L5_pyr,L5,136.9,635.6,126.4,166
2918,100272,100239,martinotti,basket,L2/3,92.0,120.6,233.3,200
2919,100161,100269,L5_pyr,martinotti,L5,62.0,509.5,266.0,132
2920,100217,100274,L5_pyr,martinotti,L2/3,268.7,247.5,167.5,64
2921,100083,100151,L23_pyr,L4_exc,L4,-0.2,400.1,74.1,177
2922,100263,100106,martinotti,L4_exc,L4,192.3,324.9,86.3,440
2923,100040,100273,L23_pyr,martinotti,L2/3,283.5,189.8,303.6,108
2924,100107,100231,L4_exc,basket,L2/3,90.3,264.4,71.5,189
2925,100181,100240,L5_pyr,basket,L5,129.5,484.0,177.8,136
2926,100271,100032,martinotti,L23_pyr,L2/3,66.4,271.6,220.1,526
2927,100267,100011,martinotti,L23_pyr,L2/3,18.0,162.9,4.7,579
2928,100045,100240,L23_pyr,basket,L5,123.7,463.2,156.3,74
2929,100029,100042,L23_pyr,L23_pyr,L2/3,151.9,237.2,237.9,361
2930,100037,100096,L23_pyr,L4_exc,L4,37.8,344.0,189.7,341
2931,100132,100167,L4_exc,L5_pyr,L5,249.5,507.1,213.3,325
2932,100234,100128,basket,L4_exc,L4,288.5,227.9,171.2,285
2933,100150,100230,L4_exc,basket,L5,159.7,630.3,299.4,223
2934,100028,100293,L23_pyr,vip,L4,303.7,314.9,197.8,145
2935,100240,100106,basket,L4_exc,L4,180.2,325.5,15.2,599
2936,100096,100085,L4_exc,L23_pyr,L2/3,-8.6,263.3,54.6,80
2937,100033,100162,L23_pyr,L5_pyr,L5,56.4,619.7,82.1,179
2938,100099,100261,L4_exc,martinotti,L5,116.7,575.0,117.6,615
2939,100108,100251,L4_exc,basket,L2/3,237.9,118.5,211.9,127
2940,100222,100130,basket,L4_exc,L4,267.8,299.6,250.3,210
