10.3389/fcell.2020.00477	Regulation of Neurogenesis by FGF Signaling and Neurogenin in the Invertebrate Chordate Ciona	Frontiers in Cell and Developmental Biol	Neurogenesis is a complex sequence of cellular processes and behaviors driven by the coordinated expression of conserved effectors. The bipolar tail neurons (BTNs) of Ciona develop according to a highly dynamic, yet highly stereotyped developmental program and
10.3389/fncom.2023.1137015	New insights into binocular rivalry from the reconstruction of evolving percepts using model network dynamics	Frontiers in Computational Neuroscience	When the two eyes are presented with highly distinct stimuli, the resulting visual percept generally switches every few seconds between the two monocular images in an irregular fashion, giving rise to a phenomenon known as binocular rivalry. While a host of th
10.7554/elife.37571	Excitatory and inhibitory synapse reorganization immediately after critical sensory experience in a vocal learner	eLife	Excitatory and inhibitory synapses are the brain’s most abundant synapse types. However, little is known about their formation during critical periods of motor skill learning, when sensory experience defines a motor target that animals strive to imitate. In so
10.1038/s41598-024-83883-6	High-density multielectrode arrays bring cellular resolution to neuronal activity and network analyses of corticospinal motor neurons	Scientific Reports	Corticospinal motor neurons (CSMN), located in the motor cortex of the brain, are one of the key components of the motor neuron circuitry. They are in part responsible for the initiation and modulation of voluntary movement, and their degeneration is the hallm
10.1016/j.isci.2024.110776	An inhibitory acetylcholine receptor gates context-dependent mechanosensory processing in C. elegans	iScience	Summary An animal’s current behavior influences its response to sensory stimuli, but the molecular and circuit-level mechanisms of this context-dependent decision-making are not well understood. Caenorhabditis elegans are less likely to respond to a mechanosen
10.1007/s12264-023-01050-9	A Neural Circuit Controlling Virgin Female Aggression Induced by Mating-related Cues in Drosophila	Neuroscience Bulletin	Females increase aggression for mating opportunities and for acquiring reproductive resources. Although the close relationship between female aggression and mating status is widely appreciated, whether and how female aggression is regulated by mating-related c
10.1016/j.mcn.2007.01.006	Molecular anatomy of the postsynaptic density.	Molecular and cellular neurosciences	The postsynaptic density (PSD) is a structure composed of both membranous and cytoplasmic proteins localized at the postsynaptic plasma membrane of excitatory synapses. Biochemical and molecular biological studies have identified a number of proteins present i
10.1162/netn_a_00124	Impact of higher order network structure on emergent cortical activity	bioRxiv	Synaptic connectivity between neocortical neurons is highly structured. The network structure of synaptic connectivity includes first-order properties that can be described by pairwise statistics, such as strengths of connections between different neuron types
10.1101/2021.04.20.440689	Taste Bud Connectome: Implications for Taste Information Processing	Journal of Neuroscience	Taste buds contain multiple cell types, two of which mediate transduction of specific taste qualities: Type III cells transduce sour while Type II cells transduce either sweet, or bitter or umami. In order to discern the degree of interaction between different
10.1073/pnas.1808626115	VIPER is a genetically encoded peptide tag for fluorescence and electron microscopy	Proceedings of the National Academy of S	Significance We are entering a new era in cell cartography, wherein proteins and multiprotein complexes will be mapped with nanoscale precision using advanced instrumentation. The central obstacle hindering progress in this area is the shortage of methods for 
10.3390/ijms26125785	The Astroglia Syncytial Theory of Consciousness	International Journal of Molecular Scien	The neurological basis of consciousness remains unknown despite innumerable theories proposed for over a century. The major obstacle is that empirical studies demonstrate that all sensory information is subdivided and parcellated as it is processed within the 
10.1016/j.neuroimage.2012.06.042	Examining brain microstructure using structure tensor analysis of histological sections	NeuroImage	The mammalian central nervous system has a tremendous structural complexity, and diffusion tensor imaging (DTI) is unique in its ability to extract microstructural tissue properties at a macroscopic scale. However, despite its widespread use and applications i
10.1016/0006-8993(85)90525-6	Differential rearing effects on rat visual cortex synapses. I. Synaptic and neuronal density and synapses per neuron.	Brain Research	The bulk of the evidence indicating that different experiences can lead to differences in synapse numbers involves inference from measures of postsynaptic surface (spines and dendrites) in Golgi impregnated tissue. The capriciousness of Golgi impregnation and 
10.1002/glia.20080	Glial modulation of synaptic transmission in the hippocampus	Glia	Abstract For many years, astrocytes and oligodendrocytes were considered the inert partners of neurons in the central nervous system (CNS), but several recent studies have dramatically challenged this view. Glial cells express a large number of different volta
10.3389/fnetp.2025.1667656	Biological detail and graph structure in network neuroscience	Frontiers in Network Physiology	Representing the brain as a complex network typically involves approximations of both biological detail and network structure. Here, we discuss the sort of biological detail that may improve network models of brain activity and, conversely, how standard networ
10.7554/elife.26975	A connectome of a learning and memory center in the adult Drosophila brain	eLife	Understanding memory formation, storage and retrieval requires knowledge of the underlying neuronal circuits. In Drosophila, the mushroom body (MB) is the major site of associative learning. We reconstructed the morphologies and synaptic connections of all 983
10.7717/peerj.10892	The Doublesex/Mab-3 domain transcription factor DMD-10 regulates ASH-dependent behavioral responses	PeerJ	The Doublesex/Mab-3 Domain transcription factor DMD-10 is expressed in several cell types in C. elegans, including in the nervous system. We sought to investigate whether DMD-10 is required for normal neuronal function using behavioral assays. We found that mu
10.1371/journal.pcbi.1005583	Linking structure and activity in nonlinear spiking networks	bioRxiv	Recent experimental advances are producing an avalanche of data on both neural connectivity and neural activity. To take full advantage of these two emerging datasets we need a framework that links them, revealing how collective neural activity arises from the
10.1038/s41587-025-02905-4	All-optical visualization of specific molecules in the ultrastructural context of brain tissue	bioRxiv	Understanding the molecular anatomy and neural connectivity of the brain requires imaging technologies that can map the 3D nanoscale distribution of specific proteins in the context of brain ultrastructure. Light and electron microscopy (EM) enable visualizati
10.1101/2024.04.24.591016	Morphology and synapse topography optimize linear encoding of synapse numbers in Drosophila looming responsive descending neurons	bioRxiv	Synapses are often precisely organized on dendritic arbors, yet the role of synaptic topography in dendritic integration remains poorly understood. Utilizing electron microscopy (EM) connectomics we investigate synaptic topography in Drosophila melanogaster lo
