10.1007/s00138-020-01060-x	Deep learning in medical image registration: a survey	Machine Vision and Applications	The establishment of image correspondence through robust image registration is critical to many clinical tasks such as image fusion, organ atlas creation, and tumor growth monitoring and is a very challenging problem. Since the beginning of the recent deep lea
10.3389/fnins.2024.1340345	Between neurons and networks: investigating mesoscale brain connectivity in neurological and psychiatric disorders	Frontiers in Neuroscience	The study of brain connectivity has been a cornerstone in understanding the complexities of neurological and psychiatric disorders. It has provided invaluable insights into the functional architecture of the brain and how it is perturbed in disorders. However,
10.1093/genetics/iyab004	Chemosensory signal transduction in Caenorhabditis elegans	Genetics	Abstract Chemosensory neurons translate perception of external chemical cues, including odorants, tastants, and pheromones, into information that drives attraction or avoidance motor programs. In the laboratory, robust behavioral assays, coupled with powerful 
10.3389/fncel.2023.1220030	The computational power of the human brain	Frontiers in Cellular Neuroscience	At the end of the 20th century, analog systems in computer science have been widely replaced by digital systems due to their higher computing power. Nevertheless, the question keeps being intriguing until now: is the brain analog or digital? Initially, the lat
10.3390/cells12121610	Glutamate–Transporter Unbinding in Probabilistic Synaptic Environment Facilitates Activation of Distant NMDA Receptors	Cells	Once outside the synaptic cleft, the excitatory neurotransmitter glutamate is rapidly bound by its high-affinity transporters, which are expressed in abundance on the surface of perisynaptic astroglia. While this binding and the subsequent uptake of glutamate 
10.3389/fncel.2018.00083	Substrates for Neuronal Cotransmission With Neuropeptides and Small Molecule Neurotransmitters in Drosophila	Frontiers in Cellular Neuroscience	It has been known for more than 40 years that individual neurons can produce more than one neurotransmitter and that neuropeptides often are colocalized with small molecule neurotransmitters (SMNs). Over the years much progress has been made in understanding t
10.1016/j.cell.2016.02.061	A taste circuit that regulates ingestion by integrating food and hunger signals	Cell	SUMMARY Ingestion is a highly regulated behavior that integrates taste and hunger cues to balance food intake with metabolic needs. To study the dynamics of ingestion in the vinegar fly Drosophila melanogaster, we developed Expresso, an automated feeding assay
10.3791/62045	Serial Block-Face Scanning Electron Microscopy (SBF-SEM) of Biological Tissue Samples	Journal of Visualized Experiments	Serial block-face scanning electron microscopy (SBF-SEM) allows for the collection of hundreds to thousands of serially-registered ultrastructural images, offering an unprecedented three-dimensional view of tissue microanatomy. While SBF-SEM has seen an expone
10.1145/3712255.3734341	Self-Organizing Models of Brain Wiring: Developmental Programs for Evolving Intelligence	GECCO Companion	In developing brains, axonal projections follow chemical gradients shaped by local interactions. This paper asks whether such a process can be inferred from its outcome: For instance, given observed mouse brain connectivity, can one recover the developmental p
10.1523/jneurosci.4500-08.2009	Correlated connectivity and the distribution of firing rates in the neocortex	Journal of Neuroscience	Two recent experimental observations pose a challenge to many cortical models. First, the activity in the auditory cortex is sparse, and firing rates can be described by a lognormal distribution. Second, the distribution of nonzero synaptic strengths between n
10.48550/arxiv.2512.03224	Modeling and simulation of electrodiffusion in dense reconstructions of cerebral tissue	arXiv.org	Excitable tissue is fundamental to brain function, yet its study is complicated by extreme morphological complexity and the physiological processes governing its dynamics. Consequently, detailed computational modeling of this tissue represents a formidable tas
10.1111/cpr.70092	High‐Resolution Single‐Neuron Reconstruction Analysis in Golgi‐Stained Brain Tissues	Cell Proliferation	Understanding the structural and functional organisation of brain networks is a fundamental objective in neuroscience, with three‐dimensional (3D) reconstruction of single‐neuron morphology serving as a critical foundation. The Golgi staining method, which ena
10.1109/ijcnn55064.2022.9892629	Imposing Connectome-Derived Topology on an Echo State Network	IEEE International Joint Conference on N	Can connectome-derived constraints inform computation? In this paper we investigate the contribution of a fruit fly connectome's topology on the performance of an Echo State Network (ESN) - a subset of Reservoir Computing which is competitive in chaotic time s
10.64898/2026.06.22.733763	An extraglomerular relay circuit for multimodal integration within the Drosophila antennal lobe	bioRxiv	Abstract The central integration of sensory information within and between brain hemispheres is critical for efficient behavioral responses, but at which level of information processing multimodal integration occurs is poorly understood. In olfactory systems a
10.1111/phen.70013	Mushroom body variation in beetles (Coleoptera): A challenge for future research	Physiological entomology (Print)	In insects, attention has only been focused on the neural underpinnings of learning and memory in some model species such as the fruit fly Drosophila melanogaster or the bee Apis mellifera. Current literature also includes a detailed description of the mushroo
10.1007/978-1-4020-7937-5_9	Glutamate uptake by astroglia	Glial ⇔ Neuronal Signaling	
10.1007/s10827-016-0629-1	Anti-correlations in the degree distribution increase stimulus detection performance in noisy spiking neural networks	Journal of Computational Neuroscience	Neuronal circuits in the rodent barrel cortex are characterized by stable low firing rates. However, recent experiments show that short spike trains elicited by electrical stimulation in single neurons can induce behavioral responses. Hence, the underlying neu
10.1007/7657_2015_97	Three-Dimensional Electron Microscopy Imaging of Spines in Non-human Primates	Neuromethods	
10.1016/j.media.2011.11.004	3D segmentation of SBFSEM images of neuropil by a graphical model over supervoxel boundaries	Medical Image Anal.	The segmentation of large volume images of neuropil acquired by serial sectioning electron microscopy is an important step toward the 3D reconstruction of neural circuits. The only cue provided by the data at hand is boundaries between otherwise indistinguisha
10.1101/252247	High precision automated detection of labeled nuclei in Gigapixel resolution image data of Mouse Brain	bioRxiv	There is a need in modern neuroscience for accurate and automated image processing techniques for analyzing the large volume of neuroanatomical imaging data. Even at light microscopic levels, imaging mouse brains produces individual data volumes in the TerraBy
