10.3389/fnhum.2013.00918	Allocating structure to function: the strong links between neuroplasticity and natural selection	Frontiers in Human Neuroscience	A central question in brain evolution is how species-typical behaviors, and the neural function-structure mappings supporting them, can be acquired and inherited. Advocates of brain modularity, in its different incarnations across scientific subfields, argue t
10.1073/pnas.1121558109	Correlative 3D superresolution fluorescence and electron microscopy reveal the relationship of mitochondrial nucleoids to membranes	Proceedings of the National Academy of S	Microscopic images of specific proteins in their cellular context yield important insights into biological processes and cellular architecture. The advent of superresolution optical microscopy techniques provides the possibility to augment EM with nanometer-re
10.1038/srep30899	Stochastic Induction of Long-Term Potentiation and Long-Term Depression	Scientific Reports	Long-term depression (LTD) and long-term potentiation (LTP) of granule-Purkinje cell synapses are persistent synaptic alterations induced by high and low rises of the intracellular calcium ion concentration ([Ca2+]), respectively. The occurrence of LTD involve
10.1523/eneuro.0407-19.2020	Differential Scaling of Synaptic Molecules within Functional Zones of an Excitatory Synapse during Homeostatic Plasticity	eNeuro	Abstract Homeostatic scaling is a form of synaptic plasticity where individual synapses scale their strengths to compensate for global suppression or elevation of neuronal activity. This process can be studied by measuring miniature EPSP (mEPSP) amplitudes and
10.1117/1.jmi.9.3.031507	Comparative hard x-ray tomography for virtual histology of zebrafish larva, human tooth cementum, and porcine nerve	Journal of Medical Imaging	Abstract. Purpose: Synchrotron radiation-based tomography yields microanatomical features in human and animal tissues without physical slicing. Recent advances in instrumentation have made laboratory-based phase tomography feasible. We compared the performance
10.3389/fnins.2024.1286991	Quantitative evaluation of embedding resins for volume electron microscopy	Frontiers in Neuroscience	Optimal epoxy resin embedding is crucial for obtaining consistent serial sections from large tissue samples, especially for block faces spanning >1 mm2. We report a method to quantify non-uniformity in resin curing using block hardness measurements from block 
10.1109/tbme.2012.2214774	Retention of Features on a Mapped Drosophila Brain Surface Using a Bézier-Tube-Based Surface Model Averaging Technique	IEEE Transactions on Biomedical Engineer	Model averaging is a widely used technique in biomedical applications. Two established model averaging methods, iterative shape averaging (ISA) method and virtual insect brain (VIB) method, have been applied to several organisms to generate average representat
10.1038/35012083	Glutamatergic synapses on oligodendrocyte precursor cells in the hippocampus	Nature	Fast excitatory neurotransmission in the central nervous system occurs at specialized synaptic junctions between neurons, where a high concentration of glutamate directly activates receptor channels. Low-affinity AMPA (alpha-amino-3-hydroxy-5-methyl isoxazole 
10.7554/elife.59502	The neural basis for a persistent internal state in Drosophila females	bioRxiv	Sustained changes in mood or action require persistent changes in neural activity, but it has been difficult to identify and characterize the neural circuit mechanisms that underlie persistent activity and contribute to long-lasting changes in behavior. Here, 
10.1016/j.jneumeth.2007.09.018	Correlative electron and confocal microscopy assessment of synapse localization in the central nervous system of an insect.	Journal of Neuroscience Methods	Excellent methods exist to analyze sub-neuronal structures, such as synapses, at nanometer resolution with electron microscopy. However, due to methodological constraints, electron microscopy is feasible only for small volumes of fixed tissue. By contrast, con
10.1371/journal.pbio.1000032	The Interscutularis Muscle Connectome	PLoS Biology	The complete connectional map (connectome) of a neural circuit is essential for understanding its structure and function. Such maps have only been obtained in Caenorhabditis elegans. As an attempt at solving mammalian circuits, we reconstructed the connectomes
10.1038/nature12809	Ultrafast endocytosis at mouse hippocampal synapses	Nature	To sustain neurotransmission, synaptic vesicles and their associated proteins must be recycled locally at synapses. Synaptic vesicles are thought to be regenerated approximately 20 s after fusion by the assembly of clathrin scaffolds or in approximately 1 s by
10.1523/eneuro.0195-17.2017	Quantifying Mesoscale Neuroanatomy Using X-Ray Microtomography	eNeuro	Visual Abstract Methods for resolving the three-dimensional (3D) microstructure of the brain typically start by thinly slicing and staining the brain, followed by imaging numerous individual sections with visible light photons or electrons. In contrast, X-rays
10.32388/mmcbhg	Review of: "Saturated reconstruction of living brain tissue"		
10.1101/2020.07.27.221655	A small, computationally flexible network produces the phenotypic diversity of song recognition in crickets	bioRxiv	How neural networks evolved to generate the diversity of species-specific communication signals is unknown. For receivers of the signals one hypothesis is that novel recognition phenotypes arise from parameter variation in computationally flexible feature dete
10.1038/s41586-018-0354-1	Differential tuning of excitation and inhibition shapes direction selectivity in ferret V1	Nature	To encode specific sensory inputs, cortical neurons must generate selective responses for distinct stimulus features. In principle, a variety of factors can contribute to the response selectivity of a cortical neuron: the tuning and strength of excitatory1–3 a
10.1146/annurev-vision-102122-110414	Retinal Connectomics: A Review.	Annual Review of Vision Science	The retina is an ideal model for understanding the fundamental rules for how neural networks are constructed. The compact neural networks of the retina perform all of the initial processing of visual information before transmission to higher visual centers in 
10.1101/2025.01.11.632560	Assessment of developmental neurotoxicology-associated alterations in neuronal architecture and function using                   <i>Caenorhabditis ele		Abstract Few of the many chemicals that regulatory agencies are charged with assessing for risk have been carefully tested for developmental neurotoxicity (DNT). To speed up testing efforts, as well as to reduce the use of vertebrate animals, great effort is b
10.1073/pnas.2207677120	Information-processing dynamics in neural networks of macaque cerebral cortex reflect cognitive state and behavior	bioRxiv	One of the essential functions biological neural networks is the processing of information. This comprises processing sensory information to perceive the environment, up to processing motor information to interact with the environment. Due to methodological co
