synapse_id,pre_segment_id,post_segment_id,cleft_score,size_vx
15721,500034,500267,104,228
25420,500134,501404,87,391
4559,501721,501899,85,507
3826,501112,500250,23,93
13743,501533,501504,161,615
16207,500868,501199,182,433
17089,501143,500745,145,892
2406,500754,501372,117,396
14834,501125,500466,90,467
26615,500845,500268,202,219
5573,500615,500509,27,196
2245,501266,500321,95,566
16280,500151,500691,56,1206
20007,501568,501598,142,155
7045,500494,501187,45,111
28199,500356,500162,148,332
1858,500891,500895,173,435
13577,501505,500947,232,294
13546,500949,500513,168,536
3230,501328,500268,193,626
29507,500673,500519,59,576
9733,501689,501864,127,285
15902,501918,500105,118,1493
24482,500625,501127,156,195
3144,500862,500935,148,746
13557,500558,500565,37,83
17539,501522,501251,36,101
1321,501025,501836,42,252
226,501025,501157,108,80
9967,500788,501006,170,506
4939,500424,500818,67,964
29391,501233,500221,56,144
12984,501106,501490,113,238
28889,501656,501041,157,454
10147,501482,501911,133,187
15298,500309,501817,107,457
29819,500987,501147,109,443
13200,500548,501631,130,158
21814,501078,500988,172,393
10040,501032,501553,158,683
3609,500153,500149,106,214
10043,500179,500969,81,576
1959,500999,501091,120,345
6623,500899,501054,111,339
14032,501094,501904,137,719
9879,500361,500790,171,510
16122,500936,501330,18,235
13756,501941,501424,73,702
12733,501825,500435,146,340
15184,500132,500316,135,178
10697,501587,500808,202,335
12941,500236,501375,129,961
14569,500144,500333,72,342
25171,501881,500604,34,136
22913,501729,501098,117,279
17423,500762,500730,152,511
28539,501331,500894,56,113
11648,500257,501833,136,211
14850,500438,500782,128,343
10584,501147,501758,136,580
16028,501290,501393,94,360
14746,501231,500481,134,310
13921,501534,501160,180,614
17557,500191,500774,167,318
2092,500897,500682,144,185
8831,500461,501285,162,206
12138,501563,500678,106,189
20422,500888,500900,139,396
4097,500650,501966,22,108
28210,501235,501349,162,470
1399,501223,500665,45,126
11137,500650,500952,103,497
7230,501368,501703,147,475
28522,501542,501062,168,244
28371,501675,501805,140,243
14739,500158,501785,160,512
3179,501019,500722,160,852
16695,500299,501237,104,254
6279,501023,501895,99,687
13303,500548,501096,86,247
6493,500497,501189,196,64
27821,501438,501887,132,708
20082,500295,501428,96,431
2086,500808,500363,119,270
4467,501076,501939,18,112
2511,501373,500908,168,734
1257,500424,500309,124,345
17619,501780,500709,146,212
9886,500705,500432,124,441
9919,501235,501654,135,355
29404,500491,501583,216,648
20089,501204,501652,52,71
23042,500498,500597,142,246
7582,500808,500672,196,632
4047,500627,501778,61,213
9166,501473,500262,162,264
27697,501232,500702,189,867
13385,500750,501226,168,606
23811,500847,500261,149,130
634,501316,501159,146,403
26305,501221,500346,159,415
28637,500805,500987,200,262
1339,501193,500638,0,53
9691,500301,500774,42,114
20835,500056,500310,0,86
20194,501214,500793,37,44
14217,501333,501268,96,404
6981,500503,501542,130,506
27861,501890,501206,145,571
10005,501364,501094,28,120
473,500678,501728,154,357
23774,501019,501424,142,368
6607,500451,500012,31,145
13137,501728,501513,95,575
25068,500943,501808,80,932
19111,500967,501917,56,52
19512,501222,500625,198,577
26412,500037,501288,110,341
7757,501850,501090,122,717
9817,501022,500953,150,174
28227,501536,500839,104,280
17538,501656,500605,90,546
16266,500221,500062,57,396
19641,500572,500087,122,153
12372,500196,500068,147,410
28488,500871,500787,139,693
21977,501226,501058,112,736
14644,501284,500547,30,87
1879,501304,501826,185,471
22875,501616,500689,159,402
29079,501941,501275,164,325
3281,500728,500188,132,347
6835,501252,501108,37,207
8567,501134,501012,161,608
14623,501173,501591,132,341
23248,500342,501623,0,56
24323,501367,500210,137,399
29543,501523,500696,121,386
23479,501494,501869,105,957
27933,501782,500566,69,536
14000,500697,501712,29,250
21946,501588,500941,142,299
8380,500728,500206,158,517
26545,501214,501837,193,180
811,500402,501103,144,434
1934,500370,501944,153,467
20573,500005,500922,126,1064
15567,500521,501520,106,495
23615,500781,501429,179,176
24540,501707,501598,98,132
26965,500224,501839,47,101
16958,500506,501479,144,359
10635,500319,501218,15,116
25402,501120,501362,153,635
17193,501644,501496,33,98
2407,500764,501767,97,365
10976,501228,500427,49,138
7223,501881,501525,168,325
1132,501268,501080,98,305
24944,500094,501595,144,392
20192,501708,501780,0,333
7870,500305,500524,103,819
17678,500743,501237,69,344
253,501212,500915,60,332
24613,500041,500624,115,545
15613,501630,501588,159,338
19457,501564,501020,163,162
2136,500046,501460,153,434
13949,500224,500727,39,81
20598,500830,500739,228,198
13410,500002,501163,0,124
3450,500115,501587,101,223
2372,500636,500501,193,334
25219,500522,501573,175,795
26541,501701,500028,153,315
71,501385,501730,1,52
9090,500723,501739,160,519
25868,500399,500145,118,380
8,500825,500944,111,307
21962,500767,501478,93,307
13613,500613,501466,169,374
7776,500142,500654,135,676
15777,902768,500245,34,108
15661,501944,501387,155,568
6643,501638,500661,130,586
27994,501000,500953,152,239
1629,500010,501611,78,683
28392,501424,500857,128,459
25795,501904,501107,141,866
3752,500638,501727,148,936
6783,500997,501458,72,944
9574,501966,500667,195,491
5219,501470,501839,159,518
18955,500328,501328,152,433
21543,500278,500399,98,298
28898,500858,501122,145,258
17886,501014,500752,173,352
7103,501997,501764,196,201
9944,501951,501027,48,425
9429,500821,501996,122,460
3253,500018,501834,130,654
2613,500039,500862,154,278
26648,500628,500061,59,256
4790,501302,501302,26,92
4765,501971,501173,140,322
5477,500208,500276,31,170
6994,500314,501093,130,289
3164,501864,501628,125,456
8091,501113,500989,135,320
9603,500492,500646,142,571
15756,501394,500804,77,580
11394,500026,501280,205,223
598,501295,500835,126,319
5,501277,500953,25,164
12253,501607,501606,223,420
11827,501519,500253,168,626
4449,901745,501392,31,97
1615,501091,500334,72,581
18285,501288,501386,159,335
3767,501136,500013,171,773
20794,500159,501591,41,98
13659,501206,501751,95,287
11609,500473,501526,142,244
14130,500627,500780,91,580
25887,500542,500921,31,142
8770,501901,501457,106,313
17835,500299,501866,157,233
15494,501536,501596,157,309
588,501894,500306,7,210
27174,500738,501535,127,646
20076,500764,500383,182,643
29055,500433,500244,190,499
2034,500816,500882,170,539
27752,500176,501452,39,186
22856,501875,500637,109,433
6021,501995,501233,113,543
611,500046,500248,166,487
4880,501596,500384,118,398
11230,500561,500720,170,572
21352,501685,500204,153,244
26783,500606,501996,129,667
8054,500212,500112,145,362
16802,501796,501926,201,825
22906,501532,500544,126,498
19729,501486,500291,150,253
11291,501404,501120,188,388
19077,501666,501536,1,191
16403,500709,500256,130,700
6160,501346,501578,146,233
18364,501363,501073,181,479
17378,500172,500117,143,713
24289,500282,501461,165,368
2994,500189,501021,64,114
2115,500771,501541,96,214
21239,500787,501826,110,593
26326,501704,500512,215,519
20456,500109,501989,53,158
20448,501336,501968,224,754
8678,501653,500642,169,609
22999,501861,501038,147,515
8871,500516,500041,127,531
19226,501176,500535,147,356
18776,500888,500346,200,388
5101,500568,501496,12,136
23882,500765,500078,52,290
14150,500070,501561,169,437
13009,501741,501393,115,121
24325,501150,501935,22,86
3066,501094,501228,129,778
15123,500064,500492,166,477
13973,501404,500356,137,214
4470,500530,501330,157,707
20633,501166,500790,126,326
20973,501406,500045,132,359
11724,500616,501651,78,363
2713,500847,500981,146,391
9489,501869,501386,104,519
2608,500475,500609,69,394
24656,501082,501235,129,1780
17063,500848,501721,182,239
1381,501316,500760,108,471
22248,501635,500328,180,648
29633,501390,500376,106,352
28386,501410,501675,154,655
2518,500957,501485,161,965
28703,501103,500687,132,944
9884,500382,501765,109,548
10573,500562,500037,172,252
5141,500937,500893,159,544
29632,501271,500064,194,169
17476,500615,501152,147,798
1812,501396,500512,60,73
12447,501375,501020,109,542
4662,501695,501426,145,587
28333,500951,501636,37,155
12039,500572,500460,23,156
26802,500758,500158,154,349
19059,500114,500628,113,181
17320,501070,500867,136,917
17967,500880,500383,126,244
10941,500690,500982,199,361
16375,501195,500502,212,701
6344,500438,500573,34,167
28790,501833,501661,160,317
10378,500115,500333,182,651
19009,501895,500265,142,434
24011,500544,500314,115,466
14968,500253,500356,52,120
13271,501940,500114,40,86
14462,501488,500630,41,64
15209,500115,501577,123,905
2648,501729,501674,191,370
27756,501350,500518,170,248
25375,903977,501892,90,800
24534,500817,501315,114,179
7459,501447,501916,62,109
19813,500910,501055,146,437
26043,500956,500052,24,126
1090,500966,500185,160,473
22033,501723,500999,156,414
9498,500965,501325,169,630
9334,500210,500962,31,73
28375,501701,501171,31,190
1652,501537,500116,187,441
1528,500174,500342,181,233
16657,500880,500702,215,725
28153,501198,501970,120,279
15701,500013,500738,19,91
17588,500980,500431,165,514
12313,501353,501936,38,72
6506,500319,500479,99,451
10163,500532,500738,94,169
18957,501561,501627,89,392
20315,501585,501406,96,168
7958,501866,501315,142,868
3612,501969,500653,127,222
4700,500678,500010,100,473
21381,500101,501868,147,166
25919,500099,501971,197,545
22789,500876,500714,162,266
5428,501917,500451,178,313
17755,501875,500360,144,289
22536,500005,501233,148,685
17343,500193,500965,156,391
1927,500202,501356,142,734
15855,501305,501125,150,499
15526,500232,500777,144,276
16820,500480,500210,168,291
10433,500542,501985,153,278
5136,501236,501479,125,263
1056,501214,501598,138,371
25559,500547,501862,78,480
22559,500544,501413,103,176
12965,501338,501382,192,457
20788,501913,500034,12,81
7211,501713,501591,149,340
12961,500115,500381,185,294
7552,501848,501403,115,287
2247,501314,500671,127,702
20358,500115,500795,120,558
7779,501804,501006,99,1450
27959,501718,500222,53,146
9871,501264,501240,177,506
26437,500542,500546,114,527
15844,501081,501741,176,1131
27405,500060,500149,124,286
16513,500293,500574,132,163
6958,500820,500517,17,140
2832,500261,500041,104,742
3003,501640,501452,143,225
9265,500160,501046,138,1029
14986,500969,501293,179,344
17512,501931,500523,121,667
4794,500151,500495,97,624
10825,500542,500542,98,975
25670,500074,500314,20,79
15242,501441,501869,180,827
20619,500708,501026,31,144
22323,500253,501270,96,306
16907,500553,501535,119,459
21810,501133,501093,15,364
535,501694,500559,136,143
19933,500296,501423,218,190
22067,501153,501536,135,1296
28521,501918,501782,153,418
4784,501155,500936,101,508
8884,500217,501511,184,809
1680,501199,501745,33,119
26267,500556,500070,172,216
20595,501096,500173,136,327
16022,501272,501658,164,292
29736,500625,501861,141,364
19511,501521,500705,108,529
15955,500848,501883,151,151
5673,501818,500237,213,323
24418,501652,501155,130,663
15078,500080,501585,157,648
5345,500457,501505,58,380
20190,501718,501092,52,57
27404,501861,500327,181,787
16009,501536,500177,157,670
27523,500036,501010,160,373
15544,501319,500804,140,421
11205,500435,501777,172,267
28649,501990,500738,125,1645
20476,501733,500421,22,77
15145,500237,501628,107,614
27710,501663,500593,175,231
23837,501970,500442,157,792
24225,501766,500531,12,152
1533,501426,501421,148,557
29822,501890,500722,52,179
2940,501349,501969,12,232
12229,500356,501895,179,449
26534,500120,500702,148,399
10102,500696,501012,163,786
152,501591,500041,34,75
19601,903077,500379,31,201
10919,501440,501058,171,648
4528,500210,500667,126,310
19334,500661,501846,143,504
24819,500562,501912,195,481
11768,500264,501520,158,533
16469,500997,500813,129,272
26971,501758,500238,150,316
21096,500747,500002,134,718
28678,903789,500143,150,276
5103,500192,500981,135,236
12568,500510,500673,201,357
4064,501802,500567,162,265
28318,500885,500282,150,232
27178,500354,500622,186,461
888,501358,501875,150,454
9862,500158,500919,128,350
24703,501670,501676,163,495
6712,501211,500228,180,198
8155,500064,500126,150,389
28688,500613,500858,63,471
14280,500420,501220,202,221
19492,500486,501630,42,187
8064,501299,500570,147,240
21148,500537,500825,14,130
2271,500876,500095,167,821
13706,500554,501551,100,633
11659,501134,500728,148,1008
15189,501433,501391,20,123
11716,500900,500471,94,457
29005,501796,501016,20,144
14958,501448,500997,191,608
29046,500646,501723,111,662
22809,500022,500422,118,657
5372,501340,501282,108,814
10646,500916,500509,73,61
28152,501952,501085,107,443
19756,500781,500503,195,574
27630,501201,500399,189,377
4894,501806,500087,105,249
5339,501345,501758,159,711
9818,500267,501717,179,377
13858,500202,501999,124,424
18612,501024,500501,46,167
17703,501861,501736,72,339
5475,501765,501881,80,191
2927,500813,500570,110,404
15124,501068,500468,117,414
7757,501850,501090,122,717
21531,500018,501421,15,109
13961,501322,500462,116,404
7015,500217,501860,154,390
22634,501497,500914,99,368
15444,500099,500373,159,977
875,500404,501005,37,99
25460,500979,500292,13,310
27579,501232,501971,196,150
18265,501847,500484,39,190
2221,501681,500522,57,494
316,501306,500384,143,333
20682,500361,501473,40,138
22982,501299,500602,67,69
12731,501606,500734,172,492
26927,501106,501382,110,670
2390,500944,500808,163,332
1882,500730,501082,118,492
29095,500682,501148,100,691
16526,501202,501406,164,422
23109,500368,501788,190,513
209,500272,501991,127,432
17589,500008,501919,107,259
12204,500442,500587,48,162
8746,501020,501413,132,285
5365,501743,501542,106,369
22476,500632,501875,69,402
4100,500677,500753,25,70
10142,500550,500422,109,472
25926,501330,500756,166,698
19501,500514,500266,47,406
17270,501833,501888,134,599
17440,500838,500654,130,341
15492,501741,501302,198,1370
7365,501002,501808,201,422
27548,500774,501853,49,56
23974,500819,500808,137,469
12338,501856,500258,49,254
9318,501923,501892,171,401
12030,500008,501513,154,242
21097,501926,501587,168,336
20897,501945,500577,31,100
12023,500725,501204,43,363
2737,501232,500144,139,355
21780,500815,500156,60,164
8428,500944,500091,108,585
9312,501570,500400,119,156
28668,501631,501612,4,57
20463,501441,501275,98,392
23350,500811,500460,127,320
28165,501217,501128,91,401
9443,500683,500653,106,671
24164,501952,501170,41,78
1932,501952,501935,40,119
3787,501948,500698,220,597
23026,500484,501735,171,850
7283,500105,501666,149,368
751,501149,500051,151,1053
4188,501724,500480,202,380
21488,501814,500054,165,687
9221,500559,501847,53,447
3666,500489,501094,165,382
6744,500743,501228,26,174
17938,501224,500786,147,240
7592,501753,500781,197,277
20877,500352,500967,0,84
22567,500970,501136,155,674
22729,501000,501547,194,409
24695,500915,501282,11,85
7975,500214,500926,124,772
7755,500705,501780,224,675
19483,500556,500653,140,370
4999,500904,501778,141,247
6670,500297,501119,167,442
28747,501028,500067,144,328
7474,500935,501310,154,461
6702,501837,501238,159,385
12842,501786,501249,116,595
19977,500672,500533,186,230
15475,501173,501173,121,117
4438,501159,501601,79,1038
6111,501132,500293,170,513
17563,500519,501428,101,359
22407,500645,501524,169,295
13475,500734,500832,193,296
944,501460,501336,118,289
3401,500099,500530,142,203
14885,500750,500737,118,422
22751,501485,501251,157,167
28556,501364,501233,94,845
17864,501399,501027,167,783
20401,500252,501496,55,192
19853,500845,501079,17,47
19097,500551,501370,15,306
22061,500935,501263,37,851
25070,500817,501185,29,64
23116,501479,500314,90,205
14230,501582,500876,135,756
23464,500858,501266,181,327
6728,501489,501436,107,473
11529,500998,501091,54,531
17865,500728,500502,130,359
340,500325,501421,24,89
23190,501144,500564,134,446
29534,500848,500304,183,482
24166,500572,500039,74,685
17841,501934,500582,40,131
7496,500293,500304,136,586
13535,501349,501473,148,245
17583,500619,501754,45,635
6675,501452,501990,129,443
